timestamp,air_temperature_01209E52_avg,air_temperature_01209E52_max,air_temperature_01209E52_min,dew_point_01209E52_avg,dew_point_01209E52_min,vpd_01209E52_avg,vpd_01209E52_min,relative_humidity_01209E52_avg,relative_humidity_01209E52_max,relative_humidity_01209E52_min,precipitation_01209E52_sum,deltaT_01209E52_avg,deltaT_01209E52_max,deltaT_01209E52_min
2023-08-09 15:00:00,27.57,28.08,27.32,18,17.1,1.61,1.31,56.2,64.2,51.54,0,6,7,5
2023-08-09 14:00:00,26.79,27.55,26.22,18.3,17.6,1.4,1.3,59.95,62.3,55.52,0,6,6,5
2023-08-09 13:00:00,25.91,26.35,25.5,18.9,18,1.14,0.93,65.54,71.37,60.46,0,5,5,4
2023-08-09 12:00:00,24.57,25.24,23.67,18.6,17.7,0.92,0.75,70.04,74.23,64.98,0,4,5,3
2023-08-09 11:00:00,22.56,23.52,21.5,19,18.4,0.52,0.35,80.68,86.31,75.74,0,2,3,2
2023-08-09 10:00:00,20.41,21.47,19.22,18.6,18.1,0.24,0.13,89.67,94.09,83.71,0,1,2,1
2023-08-09 09:00:00,18.34,19.28,17.58,17.9,17.5,0.03,0,98.02,100,95.06,0,0,1,0
2023-08-09 08:00:00,16.79,17.52,16.15,16.7,16.1,0,0,99.96,99.98,99.95,0,0,0,0
2023-08-09 07:00:00,16.04,16.25,15.74,15.9,15.7,0,0,99.94,99.95,99.93,0,0,0,0
2023-08-09 06:00:00,15.54,15.73,15.45,15.4,15.4,0,0,99.91,99.92,99.91,0,0,0,0
2023-08-09 05:00:00,15.92,16.06,15.69,15.8,15.6,0,0,99.9,99.92,99.9,0,0,0,0
2023-08-09 04:00:00,16.41,16.78,16.03,16.3,16,0,0,99.91,99.92,99.9,0,0,0,0
2023-08-09 03:00:00,16.9,17.02,16.75,16.8,16.7,0,0,99.92,99.93,99.92,0,0,0,0
2023-08-09 02:00:00,17.1,17.37,16.89,17,16.8,0,0,99.93,99.95,99.92,0,0,0,0
2023-08-09 01:00:00,17.68,17.95,17.33,17.6,17.3,0,0,99.95,99.96,99.94,0,0,0,0
2023-08-09 00:00:00,18.32,18.52,18.05,18.2,18,0,0,99.96,99.97,99.96,0,0,0,0
2023-08-08 23:00:00,18.78,19.26,18.53,18.7,18.5,0,0,99.97,99.98,99.97,0,0,0,0
2023-08-08 22:00:00,19.31,19.5,19.15,19.2,19.1,0,0,99.96,99.98,99.96,0,0,0,0
2023-08-08 21:00:00,19.78,19.99,19.44,19.7,19.4,0,0,99.86,100,98.99,0,0,0,0
2023-08-08 20:00:00,20.2,20.41,19.83,19.7,19.5,0.05,0,97.7,100,95.37,0,0,1,0
2023-08-08 19:00:00,20.32,20.43,20.18,19.9,19.5,0.03,0,98.3,100,95.21,0,0,1,0
2023-08-08 18:00:00,20.75,21.02,20.37,20.2,19.8,0.06,0,97.19,99.99,94.95,0,0,1,0
2023-08-08 17:00:00,21.23,21.5,20.97,20.6,20.3,0.07,0.04,96.99,98.27,95.09,0,0,1,0
2023-08-08 16:00:00,21.43,22.06,21.1,21.2,20.6,0.02,0,98.99,100,96.64,0,0,0,0
2023-08-08 15:00:00,22.39,23.79,21.9,21.7,21.3,0.09,0.01,96.35,99.31,90.47,0,0,1,0
2023-08-08 14:00:00,22.01,22.3,21.68,21.7,21.3,0.02,0,98.94,100,97.76,0,0,0,0
2023-08-08 13:00:00,21.27,21.72,21.04,21.2,21,0,0,99.97,99.99,99.97,0,0,0,0
2023-08-08 12:00:00,21.02,21.4,20.48,20.9,20.4,0,0,99.96,99.98,99.95,0,0,0,0
2023-08-08 11:00:00,20.61,20.81,20.4,20.5,20.3,0,0,99.95,99.97,99.94,0,0,0,0
2023-08-08 10:00:00,20.66,20.99,20.43,20.6,20.4,0,0,99.96,99.97,99.95,0,0,0,0
2023-08-08 09:00:00,19.64,20.86,18.93,19.5,18.9,0,0,99.91,99.95,99.89,0,0,0,0
2023-08-08 08:00:00,18.65,18.91,18.42,18.6,18.4,0,0,99.89,99.89,99.89,0,0,0,0
2023-08-08 07:00:00,18.22,18.35,18.15,18.1,18.1,0,0,99.89,99.89,99.89,0,0,0,0
2023-08-08 06:00:00,18.15,18.22,18.11,18,18,0,0,99.89,99.89,99.89,0,0,0,0
2023-08-08 05:00:00,18.16,18.23,18.12,18.1,18.1,0,0,99.89,99.89,99.89,0,0,0,0
2023-08-08 04:00:00,18.21,18.29,18.17,18.1,18.1,0,0,99.89,99.89,99.89,0,0,0,0
2023-08-08 03:00:00,18.33,18.38,18.27,18.2,18.2,0,0,99.89,99.89,99.89,0.2,0,0,0
2023-08-08 02:00:00,18.37,18.42,18.34,18.3,18.3,0,0,99.89,99.89,99.89,0.4,0,0,0
2023-08-08 01:00:00,18.07,18.16,17.94,18,17.9,0,0,99.89,99.89,99.89,3.4,0,0,0
2023-08-08 00:00:00,18.06,18.21,17.95,18,17.9,0,0,99.89,99.89,99.89,5,0,0,0
2023-08-07 23:00:00,18.28,18.36,18.22,18.2,18.2,0,0,99.89,99.9,99.89,4.8,0,0,0
2023-08-07 22:00:00,18.47,18.61,18.35,18.4,18.3,0,0,99.9,99.91,99.9,2.8,0,0,0
2023-08-07 21:00:00,18.73,18.97,18.58,18.6,18.5,0,0,99.91,99.93,99.91,0.4,0,0,0
2023-08-07 20:00:00,19.41,19.58,19.11,19.3,19,0,0,99.95,99.96,99.93,0.4,0,0,0
2023-08-07 19:00:00,19.71,19.83,19.6,19.6,19.5,0,0,99.96,99.96,99.96,0,0,0,0
2023-08-07 18:00:00,20.1,20.31,19.88,20,19.8,0,0,99.95,99.96,99.94,0,0,0,0
2023-08-07 17:00:00,19.78,19.91,19.65,19.7,19.6,0,0,99.94,99.96,99.94,0.2,0,0,0
2023-08-07 16:00:00,19.21,19.66,18.86,19.1,18.8,0,0,99.95,99.96,99.95,0,0,0,0
2023-08-07 15:00:00,19.07,19.35,18.8,19,18.7,0,0,99.97,100,99.9,0.2,0,0,0
2023-08-07 14:00:00,18.57,19.06,17.98,18.5,17.9,0,0,99.96,99.99,99.93,0.2,0,0,0
2023-08-07 13:00:00,17.76,17.97,17.61,17.7,17.5,0,0,99.92,99.93,99.92,0,0,0,0
2023-08-07 12:00:00,17.36,17.71,16.95,17.2,16.9,0,0,99.91,99.92,99.91,0,0,0,0
2023-08-07 11:00:00,16.66,16.94,16.37,16.5,16.3,0,0,99.9,99.91,99.9,0.6,0,0,0
2023-08-07 10:00:00,16.66,16.98,16.39,16.6,16.3,0,0,99.92,99.96,99.9,5.4,0,0,0
2023-08-07 09:00:00,17.63,18.04,17.21,16.7,16.1,0.09,0,95.15,100,88.57,0.6,0,1,0
2023-08-07 08:00:00,18.04,18.17,17.88,16,15.7,0.24,0.21,88.12,89.68,85.78,0,1,2,1
2023-08-07 07:00:00,17.96,18.21,17.7,15.9,15.5,0.23,0.15,88.44,92.29,84.46,0,1,2,1
2023-08-07 06:00:00,17.71,17.96,17.54,16.3,16.1,0.16,0.12,91.87,93.89,89.32,0,1,1,1
2023-08-07 05:00:00,17.6,17.9,17.39,16.5,16.4,0.12,0.08,93.74,95.78,91.15,0,1,1,0
2023-08-07 04:00:00,18,18.41,17.63,16.1,15.8,0.21,0.13,89.28,93.09,85.57,0,1,2,1
2023-08-07 03:00:00,18.68,19.06,18.27,15.7,15.5,0.36,0.28,83.06,86.35,80.24,0,2,2,2
2023-08-07 02:00:00,17.76,18.52,16.86,16,15.6,0.19,0.02,90.2,98.76,83.64,0,1,2,0
2023-08-07 01:00:00,17.51,18.24,17.01,16.5,16.2,0.1,0,94.44,99.6,88.99,0,1,1,0
2023-08-07 00:00:00,20,20.75,18.44,15.5,15.1,0.56,0.24,76.03,88.27,70.26,0,3,4,1
2023-08-06 23:00:00,19.95,20.94,18.64,15.5,15.1,0.56,0.34,75.96,83.79,69.51,0,3,4,2
2023-08-06 22:00:00,19.36,20.61,18.25,16.1,15,0.4,0.18,82.14,91.22,70.53,0,2,3,1
2023-08-06 21:00:00,20.59,21.84,19.78,16.5,14.7,0.53,0.33,77.98,85.52,64.15,0,3,4,2
2023-08-06 20:00:00,23.04,24.31,21.93,15.3,14.2,1.06,0.96,62.02,65.61,55.32,0,5,6,4
2023-08-06 19:00:00,24.77,25.43,24.27,11.5,10.2,1.75,1.55,43.75,48.86,39.26,0,8,9,7
2023-08-06 18:00:00,26.08,26.67,25.55,11.3,9.2,2.02,1.76,39.98,46.02,34.58,0,9,10,8
2023-08-06 17:00:00,26.55,27.05,25.8,9.7,8.9,2.25,2.14,34.89,37.17,33.25,0,10,10,9
2023-08-06 16:00:00,26.83,27.13,26.51,10,7.9,2.28,2,35.12,42.89,30.28,0,10,11,8
2023-08-06 15:00:00,26.5,27.35,26.17,10.7,7.9,2.15,1.93,37.51,44.14,31.38,0,9,10,8
2023-08-06 14:00:00,26.17,26.47,25.9,12,10,1.97,1.76,41.62,48.25,36.1,0,8,10,7
2023-08-06 13:00:00,25.62,25.91,25.23,12.1,10.3,1.85,1.59,43.42,50.21,38.03,0,8,9,7
2023-08-06 12:00:00,24.6,25.15,23.94,12.5,10.9,1.62,1.35,47.44,54.65,41.26,0,7,8,6
2023-08-06 11:00:00,22.92,23.97,22.01,15.4,11.8,1.02,0.72,63.47,73.2,46.69,0,5,7,3
2023-08-06 10:00:00,20.74,22,19.49,16.3,15.6,0.58,0.34,76.23,84.82,70.83,0,3,4,2
2023-08-06 09:00:00,18.2,18.99,17.18,17.3,16.7,0.1,0,94.87,100,86.87,0,1,1,0
2023-08-06 08:00:00,16.32,17.02,15.68,16.2,15.6,0,0,99.96,99.99,99.95,0,0,0,0
2023-08-06 07:00:00,13.93,15.49,12.61,13.8,12.5,0,0,99.94,99.96,99.92,0,0,0,0
2023-08-06 06:00:00,13.13,13.71,12.44,13,12.4,0,0,99.93,99.95,99.93,0,0,0,0
2023-08-06 05:00:00,13.55,13.89,13.18,13.4,13.1,0,0,99.93,99.95,99.93,0,0,0,0
2023-08-06 04:00:00,14.34,15.34,13.33,14.2,13.3,0,0,99.97,100,99.94,0,0,0,0
2023-08-06 03:00:00,14.16,15.23,13.73,14.1,13.7,0,0,99.96,99.99,99.96,0,0,0,0
2023-08-06 02:00:00,14.43,15.08,13.81,14.3,13.8,0,0,99.97,99.99,99.96,0,0,0,0
2023-08-06 01:00:00,16.4,18.75,14.98,14.8,14.4,0.17,0,91.45,100,76,0,1,3,0
2023-08-06 00:00:00,18.99,19.5,18.14,14.4,14.2,0.54,0.43,74.95,79.23,71.71,0,3,3,2
2023-08-05 23:00:00,18.92,20.03,17.63,14.6,14.1,0.51,0.29,76.47,85.37,69.2,0,3,4,2
2023-08-05 22:00:00,19.73,20.53,18.28,14.5,14,0.63,0.37,72.44,81.97,66.89,0,3,4,2
2023-08-05 21:00:00,21.03,21.96,19.54,14.3,13.7,0.84,0.55,66.07,75.64,60.72,0,4,5,3
2023-08-05 20:00:00,23.37,24.27,22.21,13.7,12.4,1.29,1.05,55,60.55,47.69,0,6,7,5
2023-08-05 19:00:00,24.66,25.14,24.4,12.4,11.1,1.64,1.52,46.72,50.06,42.1,0,7,8,7
2023-08-05 18:00:00,25.23,25.64,24.18,11.2,10.4,1.86,1.65,41.88,45.21,38.67,0,8,9,7
2023-08-05 17:00:00,25.21,25.73,24.29,11.6,9.7,1.82,1.57,43.09,51.17,37.14,0,8,9,7
2023-08-05 16:00:00,24.8,25.26,24.14,12.8,11.7,1.64,1.51,47.41,50.42,44.89,0,7,8,7
2023-08-05 15:00:00,24.27,24.81,23.73,14.2,12.8,1.39,1.22,53.92,58.83,49.48,0,6,7,5
2023-08-05 14:00:00,22.97,24.23,22.19,15.1,13.7,1.07,0.87,61.49,67.62,55.24,0,5,6,4
2023-08-05 13:00:00,22.47,23.15,21.64,15.8,15.1,0.9,0.81,66.44,69.84,62.17,0,4,5,4
2023-08-05 12:00:00,21.12,21.67,20.63,16,15.3,0.67,0.49,72.83,79.56,68.3,0,3,4,2
2023-08-05 11:00:00,19.99,20.74,19.54,16.3,15.2,0.47,0.34,79.62,85.06,73,0,2,3,2
2023-08-05 10:00:00,18.72,19.71,18.01,16.4,15.9,0.28,0.16,86.8,91.85,83.2,0,1,2,1
2023-08-05 09:00:00,16.96,17.75,16.31,16,15.6,0.1,0,94.46,99.99,90.51,0,1,1,0
2023-08-05 08:00:00,15.31,16.17,14.46,15.2,14.4,0,0,99.91,99.99,99.57,0,0,0,0
2023-08-05 07:00:00,14.16,14.41,13.87,14.1,13.8,0,0,99.95,99.97,99.95,0,0,0,0
2023-08-05 06:00:00,14.02,14.15,13.92,13.9,13.9,0,0,99.96,99.97,99.96,0,0,0,0
2023-08-05 05:00:00,14.26,14.47,14.07,14.2,14,0,0,99.95,99.96,99.94,0,0,0,0
2023-08-05 04:00:00,15.2,16,14.49,14.9,14.4,0.01,0,98.84,100,95.81,0,0,0,0
2023-08-05 03:00:00,16.31,16.59,16.06,15.9,15.3,0.03,0,98.08,100,95.01,0,0,0,0
2023-08-05 02:00:00,16.96,17.09,16.83,16.8,16.6,0,0,99.66,100,97.51,0,0,0,0
2023-08-05 01:00:00,17.2,17.52,16.72,17.1,16.7,0,0,99.98,99.99,99.97,0,0,0,0
2023-08-05 00:00:00,17.12,17.5,16.68,17,16.6,0,0,99.96,99.99,99.94,0,0,0,0
2023-08-04 23:00:00,17.23,17.47,16.97,17.1,16.9,0,0,99.94,99.97,99.93,0,0,0,0
2023-08-04 22:00:00,18.44,20.14,17.11,17.2,16.5,0.14,0,93.27,100,79.95,0.4,1,2,0
2023-08-04 21:00:00,20.93,21.98,20.17,16.2,15.7,0.61,0.39,75.22,83.5,68.11,0.2,3,4,2
2023-08-04 20:00:00,23.08,23.32,22.65,14.2,13.9,1.18,1.07,57.9,61.08,55.8,0,5,6,5
2023-08-04 19:00:00,24.09,24.42,23.57,14,13.4,1.38,1.23,53.78,57.43,51.66,0,6,6,6
2023-08-04 18:00:00,24.83,25.2,24.46,15,13.5,1.41,1.22,54.8,60.98,50.71,0,6,7,5
2023-08-04 17:00:00,24.84,25.4,24.35,15.3,14.1,1.37,1.15,55.98,62.24,52.6,0,6,6,5
2023-08-04 16:00:00,25.29,25.65,24.57,14.8,13.6,1.52,1.33,52.54,58.87,48.25,0,7,7,6
2023-08-04 15:00:00,25.04,25.6,24.63,16,14.5,1.34,1.1,57.52,64.37,53.05,0,6,6,5
2023-08-04 14:00:00,25.19,25.78,24.59,17.6,16.3,1.16,0.96,63.39,68.91,56.94,0,5,6,4
2023-08-04 13:00:00,24.41,25.14,23.43,18.7,17.5,0.88,0.71,70.95,76.6,65.41,0,4,5,3
2023-08-04 12:00:00,23.09,24.08,22.3,18.6,17.2,0.65,0.42,76.61,84.16,69.46,0,3,4,2
2023-08-04 11:00:00,21.27,22.07,20.37,19.3,19,0.26,0.09,89.36,95.88,83.42,0,1,2,0
2023-08-04 10:00:00,19.96,20.73,18.73,19,18.7,0.12,0,94.71,99.99,90.08,0,1,1,0
2023-08-04 09:00:00,18.18,18.75,17.77,18.1,17.7,0,0,99.95,99.99,99.92,0,0,0,0
2023-08-04 08:00:00,17.09,17.58,16.78,17,16.7,0,0,99.9,99.92,99.9,0,0,0,0
2023-08-04 07:00:00,16.57,16.79,16.37,16.5,16.3,0,0,99.9,99.9,99.9,0,0,0,0
2023-08-04 06:00:00,16.52,16.67,16.43,16.4,16.4,0,0,99.89,99.9,99.89,0,0,0,0
2023-08-04 05:00:00,16.24,16.42,16.1,16.1,16,0,0,99.89,99.89,99.89,0,0,0,0
2023-08-04 04:00:00,16.56,16.82,16.38,16.5,16.3,0,0,99.89,99.9,99.89,0,0,0,0
2023-08-04 03:00:00,17.05,17.22,16.82,17,16.8,0,0,99.9,99.91,99.9,0,0,0,0
2023-08-04 02:00:00,16.99,17.19,16.62,16.9,16.6,0,0,99.91,99.92,99.9,0,0,0,0
2023-08-04 01:00:00,17.68,17.94,17.39,17.6,17.3,0,0,99.93,99.94,99.92,0,0,0,0
2023-08-04 00:00:00,18.3,19.6,17.5,18.2,17.4,0,0,99.7,100,97.02,0,0,0,0
2023-08-03 23:00:00,19.71,19.94,19.37,19.1,19,0.06,0.02,96.85,98.86,95.74,0,0,0,0
2023-08-03 22:00:00,20.04,20.23,19.67,19.9,19.6,0,0,99.65,100,98.33,0,0,0,0
2023-08-03 21:00:00,20.4,20.55,20.24,20.3,20.2,0,0,99.97,99.99,99.97,0,0,0,0
2023-08-03 20:00:00,19.67,20.51,19.22,19.4,18.5,0.01,0,99.06,100,93.59,0,0,1,0
2023-08-03 19:00:00,22.04,24.22,19.1,20.4,18.1,0.24,0,91.08,99.98,74.99,1.4,1,3,0
2023-08-03 18:00:00,25,25.73,24.16,22.2,22.2,0.46,0.32,85.25,89.15,81.02,0,2,3,1
2023-08-03 17:00:00,25.78,26.63,25.31,21.9,21.6,0.68,0.57,79.39,82.21,74.27,0,3,3,2
2023-08-03 16:00:00,25.77,26.35,25.25,21.6,21,0.7,0.48,78.53,85,74.41,0,3,3,2
2023-08-03 15:00:00,25.12,26.08,23.8,21.7,20.8,0.57,0.3,82.09,89.74,72.88,0,2,4,1
2023-08-03 14:00:00,24.15,24.56,23.5,21.5,21.2,0.42,0.23,85.81,91.76,83.76,0,2,2,1
2023-08-03 13:00:00,23.99,24.47,23.16,21.2,21,0.44,0.34,85.12,88.01,83.49,0,2,2,2
2023-08-03 12:00:00,23,23.6,22.65,21.2,20.8,0.27,0.2,90.06,92.55,88.15,0,1,2,1
2023-08-03 11:00:00,22.21,22.59,21.66,21.1,20.9,0.16,0.06,93.74,97.51,91.8,0,1,1,0
2023-08-03 10:00:00,21.53,22.4,20.62,20.9,20.6,0.07,0,96.95,99.99,93.21,0,0,1,0
2023-08-03 09:00:00,19.67,20.36,19.16,19.6,19.1,0,0,99.96,99.98,99.95,0,0,0,0
2023-08-03 08:00:00,18.62,19.36,17.97,18.5,17.9,0,0,99.94,99.96,99.93,0,0,0,0
2023-08-03 07:00:00,17.29,17.79,16.75,17.2,16.7,0,0,99.91,99.93,99.91,0,0,0,0
2023-08-03 06:00:00,16.65,16.84,16.47,16.5,16.4,0,0,99.91,99.92,99.9,1,0,0,0
2023-08-03 05:00:00,16.87,17.35,16.04,15.5,14.5,0.14,0,92.23,99.97,83.71,4.6,1,2,0
2023-08-03 04:00:00,17.09,17.34,16.92,14.6,14.5,0.26,0.23,85.98,87.75,83.57,0,1,2,1
2023-08-03 03:00:00,17.13,17.25,17,14.6,14.5,0.27,0.26,85.52,86.34,84.15,0,2,2,1
2023-08-03 02:00:00,16.94,17.04,16.7,15.1,14.7,0.19,0.12,89.62,93.27,86.66,0,1,1,1
2023-08-03 01:00:00,17.11,18.22,16.28,15,14.6,0.23,0.08,88.19,95.21,79.75,0,1,2,0
2023-08-03 00:00:00,18.12,18.32,18.02,14.9,14.8,0.37,0.35,81.88,82.95,80.43,0,2,2,2
2023-08-02 23:00:00,18.17,18.49,17.95,14.9,14.8,0.37,0.35,81.81,83.08,79.9,0,2,2,2
2023-08-02 22:00:00,18.88,19.25,18.66,15.2,15,0.43,0.41,79.74,80.71,78.42,0,2,2,2
2023-08-02 21:00:00,20.06,20.79,19.37,16.1,15.7,0.51,0.45,78.21,80.46,75.3,0,3,3,2
2023-08-02 20:00:00,21.98,22.77,21,15.5,14.7,0.86,0.62,67.14,74.86,60.41,0,4,5,3
2023-08-02 19:00:00,23.89,24.53,22.98,14.7,14.1,1.27,1.1,56.88,60.68,52.71,0,6,6,5
2023-08-02 18:00:00,24.68,25.28,24.14,14.9,14.2,1.39,1.29,54.95,57.74,52.12,0,6,6,6
2023-08-02 17:00:00,25.42,26.23,24.45,12,10.1,1.82,1.29,43.81,57.71,37.47,0,8,9,6
2023-08-02 16:00:00,25.87,26.24,25.44,11.4,9,1.97,1.82,40.81,44.12,34.53,0,9,10,8
2023-08-02 15:00:00,25.28,25.75,24.15,11.8,10.6,1.81,1.49,43.54,50.35,39.16,0,8,9,7
2023-08-02 14:00:00,24.52,25.28,23.28,13.9,12.2,1.47,1.02,52.09,64.89,47.32,0,6,7,5
2023-08-02 13:00:00,23.71,24.31,23.32,14.6,13.9,1.25,1.12,57.02,61.05,54.45,0,6,6,5
2023-08-02 12:00:00,23.06,23.63,21.94,15.6,14.9,1.03,0.85,63.2,68.9,58.79,0,5,5,4
2023-08-02 11:00:00,21.62,22.22,21.28,15.3,14.5,0.82,0.68,67.87,73.31,63.91,0,4,4,3
2023-08-02 10:00:00,19.58,21.1,17.81,14.2,13.5,0.64,0.35,71.78,83.22,63.34,0,3,4,2
2023-08-02 09:00:00,16.15,17.63,14.49,15.1,14.4,0.1,0,94.21,100,85.19,0,1,2,0
2023-08-02 08:00:00,13.38,14.54,12.14,13.3,12.1,0,0,99.96,99.98,99.95,0,0,0,0
2023-08-02 07:00:00,10.6,11.95,9.72,10.5,9.7,0,0,99.93,99.95,99.92,0,0,0,0
2023-08-02 06:00:00,9.12,9.61,8.71,9,8.6,0,0,99.92,99.94,99.92,0,0,0,0
2023-08-02 05:00:00,9.33,9.63,8.91,9.2,8.8,0,0,99.92,99.94,99.92,0,0,0,0
2023-08-02 04:00:00,9.78,10.86,9.29,9.7,9.2,0,0,99.93,99.95,99.92,0,0,0,0
2023-08-02 03:00:00,10.52,10.86,9.73,10.4,9.7,0,0,99.93,99.95,99.93,0,0,0,0
2023-08-02 02:00:00,10.76,11.72,10.09,10.7,10,0,0,99.93,99.96,99.93,0,0,0,0
2023-08-02 01:00:00,11.97,12.31,11.72,11.9,11.7,0,0,99.97,99.99,99.96,0,0,0,0
2023-08-02 00:00:00,12.27,13.7,11.41,12.1,11.4,0,0,99.49,99.99,95.9,0,0,0,0
2023-08-01 23:00:00,13.48,13.98,12.62,12.8,12.6,0.06,0,96.05,100,91.77,0,0,1,0
2023-08-01 22:00:00,14.83,15.94,13.87,12.4,11.7,0.23,0.09,85.92,94.15,76.81,0,1,2,0
2023-08-01 21:00:00,17.42,19.14,15.62,11.4,9.8,0.62,0.24,69.18,86.38,54.74,0,3,5,1
2023-08-01 20:00:00,20.19,20.98,19.63,9.6,8.7,1.15,1.01,50.85,55.4,45.46,0,6,7,5
2023-08-01 19:00:00,21.34,22.05,20.59,8.9,7.8,1.38,1.19,45.24,50.57,41,0,7,8,6
2023-08-01 18:00:00,21.23,22.47,20.41,9.3,8.3,1.34,1.21,46.69,49.21,44.29,0,7,7,6
2023-08-01 17:00:00,21.51,22.11,20.8,9.9,8.6,1.33,1.18,47.87,53.24,42.67,0,7,7,6
2023-08-01 16:00:00,21.37,22.23,20.38,9.9,9,1.31,1.16,48.16,53.53,44.55,0,7,7,6
2023-08-01 15:00:00,21.31,22.12,20.54,10,8.6,1.29,1.09,48.89,55.14,43.35,0,6,7,5
2023-08-01 14:00:00,20.3,21.34,19.14,10.1,8.6,1.13,0.85,52.33,62.55,47.2,0,6,7,4
2023-08-01 13:00:00,19.77,21.53,19.03,9.6,8.5,1.09,0.89,52.48,59.33,47.45,0,6,7,5
2023-08-01 12:00:00,19.97,20.43,19.35,9.2,8,1.15,1.01,50.37,56.92,45.8,0,6,7,5
2023-08-01 11:00:00,19.22,19.54,18.86,9.3,7.5,1.04,0.91,52.95,58.41,47.26,0,6,6,5
2023-08-01 10:00:00,16.92,18.55,15.31,12.2,9.6,0.49,0.18,74.91,89.41,56.2,0,3,5,1
2023-08-01 09:00:00,14.22,15.29,13.27,13.6,13.2,0.04,0,96.94,100,88.99,0,0,1,0
2023-08-01 08:00:00,12.7,13.17,11.79,12.6,11.7,0,0,99.94,99.98,99.92,0,0,0,0
2023-08-01 07:00:00,11.79,11.96,11.68,11.7,11.6,0,0,99.95,99.98,99.94,0,0,0,0
2023-08-01 06:00:00,9.7,11.53,8.5,9.6,8.4,0,0,99.92,99.98,99.9,0,0,0,0
2023-08-01 05:00:00,8.71,9.08,8.48,8.6,8.4,0,0,99.9,99.91,99.9,0,0,0,0
2023-08-01 04:00:00,9.18,9.63,8.53,9.1,8.5,0,0,99.92,99.94,99.91,0,0,0,0
2023-08-01 03:00:00,11.25,12.25,10.11,11.2,10.1,0,0,99.96,99.99,99.94,0,0,0,0
2023-08-01 02:00:00,12.31,12.54,12.11,12.2,12.1,0,0,99.98,100,99.98,0,0,0,0
2023-08-01 01:00:00,12.75,13.05,12.28,12.3,12.1,0.02,0,97.96,100,95.18,0,0,0,0
2023-08-01 00:00:00,13.35,13.66,12.94,12.1,12,0.1,0.05,92.86,96.46,90.92,0,1,1,0
2023-07-31 23:00:00,14.55,15.37,13.65,11.6,11.1,0.28,0.15,83,89.99,76.22,0,2,2,1
2023-07-31 22:00:00,16.3,16.58,15.42,9.4,9.1,0.66,0.45,64.14,73.85,61.49,0,4,4,3
2023-07-31 21:00:00,17.56,18.23,16.81,8.9,8.6,0.85,0.77,57.15,59.72,53.88,0,5,5,4
2023-07-31 20:00:00,19.01,19.75,18.12,8.1,7.2,1.1,0.96,49.47,53.98,44.38,0,6,7,5
2023-07-31 19:00:00,20.14,20.35,19.91,8.7,7.4,1.21,1.15,48.22,51.25,44.53,0,6,7,6
2023-07-31 18:00:00,20.85,21.38,19.73,7.7,6.7,1.4,1.23,42.94,46.35,39.49,0,7,8,6
2023-07-31 17:00:00,20.57,21.42,19.52,10.6,8.5,1.12,0.91,53.32,59.48,43.8,0,6,7,5
2023-07-31 16:00:00,20.63,21.92,19.38,9.7,7.9,1.21,0.94,50.03,58.1,42.96,0,6,7,5
2023-07-31 15:00:00,21.14,22.26,20.18,8.8,7.9,1.36,1.25,45.43,47.85,42.68,0,7,7,6
2023-07-31 14:00:00,21.17,21.93,20.24,10.3,8.9,1.24,0.99,50.36,57.89,43.61,0,6,7,5
2023-07-31 13:00:00,20.14,21.13,19.22,11.5,10.4,0.98,0.86,58.11,63.24,54.98,0,5,6,4
2023-07-31 12:00:00,19.66,20.19,17.9,11.8,10.2,0.89,0.46,61.01,77.51,54.2,0,5,5,2
2023-07-31 11:00:00,18.79,19.27,18.13,15.4,14.5,0.4,0.32,81.26,85.11,74.73,0,2,3,2
2023-07-31 10:00:00,17.6,18.21,16.97,16.3,15.9,0.14,0,92.83,100,87.42,0,1,1,0
2023-07-31 09:00:00,15.77,16.47,14.95,15.7,14.9,0,0,99.85,100,98.53,0,0,0,0
2023-07-31 08:00:00,14.82,15.08,14.61,14.7,14.5,0,0,99.92,99.92,99.92,0,0,0,0
2023-07-31 07:00:00,14.57,14.84,14.25,14.5,14.2,0,0,99.9,99.92,99.89,0,0,0,0
2023-07-31 06:00:00,14.1,14.24,14.05,14,14,0,0,99.89,99.9,99.89,0,0,0,0
2023-07-31 05:00:00,14.37,14.48,14.26,14.3,14.2,0,0,99.9,99.91,99.9,0,0,0,0
2023-07-31 04:00:00,14.25,14.37,14.15,14.1,14.1,0,0,99.89,99.9,99.89,0,0,0,0
2023-07-31 03:00:00,14.06,14.24,13.62,14,13.6,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-31 02:00:00,13.41,13.53,13.27,13.3,13.2,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-31 01:00:00,14.17,14.88,13.74,14.1,13.7,0,0,99.9,99.93,99.89,0,0,0,0
2023-07-31 00:00:00,15.78,17.15,14.96,15.7,14.9,0,0,99.95,99.99,99.93,0.6,0,0,0
2023-07-30 23:00:00,18.03,18.81,17.29,15.8,15.1,0.25,0,87.41,99.79,79.45,0.4,1,2,0
2023-07-30 22:00:00,19.34,20.02,18.3,15.6,15.1,0.45,0.19,79.48,90.58,73.86,0,2,3,1
2023-07-30 21:00:00,20.08,20.59,19.59,15.4,14.9,0.58,0.45,75.21,80.02,70.58,0,3,3,2
2023-07-30 20:00:00,21.66,22.4,20.76,13.9,13,0.99,0.78,61.64,67.93,55.71,0,5,6,4
