timestamp,air_temperature_01209E52_avg,air_temperature_01209E52_max,air_temperature_01209E52_min,dew_point_01209E52_avg,dew_point_01209E52_min,vpd_01209E52_avg,vpd_01209E52_min,relative_humidity_01209E52_avg,relative_humidity_01209E52_max,relative_humidity_01209E52_min,precipitation_01209E52_sum,deltaT_01209E52_avg,deltaT_01209E52_max,deltaT_01209E52_min
2022-10-10 13:00:00,10.39,10.96,9.66,-2.8,-3.5,0.76,0.71,39.16,41.32,37.15,0,6,6,5
2022-10-10 12:00:00,9.4,9.8,9.06,-2.5,-3.5,0.66,0.62,42.83,46.23,40.4,0,5,5,5
2022-10-10 11:00:00,8.53,9.28,7.66,-0.2,-2.1,0.5,0.39,54.2,62.71,44.59,0,4,5,3
2022-10-10 10:00:00,5.97,7.53,5,1.8,1.1,0.22,0.11,75.33,87.23,63.98,0,2,3,1
2022-10-10 09:00:00,3.98,4.9,2.63,3.3,2.6,0.02,0,95.89,99.99,90.46,0,0,1,-1
2022-10-10 08:00:00,1.25,2.23,-0.28,1.2,-0.2,0,0,99.97,99.99,99.95,0,-1,-1,-1
2022-10-10 07:00:00,0.6,0.84,0.18,0.5,0.1,0,0,99.95,99.97,99.95,0,-1,-1,-1
2022-10-10 06:00:00,0.58,1.26,0.12,0.5,0.1,0,0,99.95,99.97,99.95,0,-1,-1,-1
2022-10-10 05:00:00,2.12,3.03,1.53,2,1.5,0,0,99.97,99.99,99.96,0,-1,0,-1
2022-10-10 04:00:00,3.08,3.47,2.66,3,2.6,0,0,99.86,100,98.98,0,0,0,-1
2022-10-10 03:00:00,2.04,2.53,1.48,1.9,1.4,0,0,99.97,99.98,99.97,0,-1,-1,-1
2022-10-10 02:00:00,1.31,1.69,0.97,1.2,0.9,0,0,99.97,99.98,99.96,0,-1,-1,-1
2022-10-10 01:00:00,0.9,1.28,0.57,0.8,0.5,0,0,99.97,99.98,99.97,0,-1,-1,-1
2022-10-10 00:00:00,0.93,1.24,0.41,0.8,0.4,0,0,99.97,99.99,99.96,0,-1,-1,-1
2022-10-09 23:00:00,1.34,1.95,0.59,1.2,0.5,0,0,99.88,100,98.76,0,-1,0,-1
2022-10-09 22:00:00,1.19,1.96,0.79,0.9,0.7,0,0,98.8,100,95.52,0,0,0,-1
2022-10-09 21:00:00,2.08,2.89,1.34,1.4,1,0.02,0,95.6,100,89.8,0,0,1,-1
2022-10-09 20:00:00,4.29,5.82,3.01,1.1,0.8,0.15,0.09,80.71,87.92,70.27,0,1,2,1
2022-10-09 19:00:00,8.05,9.16,6.57,0,-0.3,0.46,0.3,56.72,68.75,51.75,0,4,4,3
2022-10-09 18:00:00,9.92,10.54,9.32,-0.3,-0.7,0.62,0.57,48.58,51.23,45.97,0,5,5,4
2022-10-09 17:00:00,10.7,10.98,10.39,-0.4,-1,0.69,0.66,45.87,47.98,43.9,0,5,5,5
2022-10-09 16:00:00,10.61,11.39,9.5,-0.2,-0.9,0.67,0.61,46.88,48.55,45.12,0,5,5,5
2022-10-09 15:00:00,10.81,11.66,9.66,0.7,0.2,0.64,0.55,49.99,54.17,46.3,0,5,5,4
2022-10-09 14:00:00,10.04,10.71,9.5,1.6,0.5,0.53,0.47,56.28,59.91,52.81,0,4,4,4
2022-10-09 13:00:00,10.65,11.71,9.49,3.4,2.3,0.49,0.33,61.32,73.95,55,0,4,4,2
2022-10-09 12:00:00,9.59,11.41,8.79,6.1,5,0.24,0.12,79.72,89.05,66.32,0,2,3,1
2022-10-09 11:00:00,8.41,9.16,7.79,7.5,7.2,0.05,0.01,94.34,98.7,89.13,0,0,1,0
2022-10-09 10:00:00,7.3,7.66,7,7.2,6.9,0,0,99.69,100,98.82,0,0,0,0
2022-10-09 09:00:00,7.18,7.54,7.04,6.7,6.1,0.01,0,97.72,100,91.14,0,0,1,0
2022-10-09 08:00:00,8.21,8.56,7.54,4.8,4.4,0.21,0.11,79.49,88.53,75.43,0.2,2,2,1
2022-10-09 07:00:00,8.51,8.56,8.43,4.1,4,0.27,0.26,74.51,75.72,73.57,0,2,2,2
2022-10-09 06:00:00,8.7,8.8,8.64,3.9,3.7,0.3,0.3,72.03,72.69,71.39,0,2,2,2
2022-10-09 05:00:00,8.49,8.63,8.38,3.6,3.5,0.3,0.3,71.86,72.64,71.09,0,2,3,2
2022-10-09 04:00:00,8.3,8.5,8.1,3.5,3.4,0.3,0.29,72.04,73.04,71.32,0,2,2,2
2022-10-09 03:00:00,7.88,8.17,7.67,3.5,3.4,0.26,0.24,74.35,76.32,71.99,0,2,2,2
2022-10-09 02:00:00,7.15,7.58,6.88,4.3,3.8,0.16,0.12,82.86,86.98,77.17,0,1,2,1
2022-10-09 01:00:00,7.15,7.22,7.05,4.4,4.3,0.16,0.15,83.48,84.88,81.97,0,1,1,1
2022-10-09 00:00:00,6.87,7.13,6.66,5,4.6,0.1,0.07,88.6,92.23,84.02,0,1,1,0
2022-10-08 23:00:00,7.25,7.65,6.76,4.5,3.7,0.16,0.07,83.53,92.43,76.41,0,1,2,0
2022-10-08 22:00:00,7.93,8.07,7.6,3,2.7,0.29,0.24,71.59,76.7,69.11,0,2,3,2
2022-10-08 21:00:00,7.8,7.98,7.69,2.9,2.8,0.29,0.28,71.81,72.88,70.41,0,2,3,2
2022-10-08 20:00:00,8.03,8.21,7.85,2.2,1.6,0.34,0.32,66.96,69.59,63.44,0,3,3,3
2022-10-08 19:00:00,8.44,8.63,8.22,1.2,0.8,0.42,0.4,60.62,63.03,58.33,0,3,4,3
2022-10-08 18:00:00,8.98,9.6,8.72,0.2,0,0.51,0.47,54.62,57.58,51.68,0,4,4,4
2022-10-08 17:00:00,9.18,9.39,8.96,-0.4,-0.8,0.56,0.53,50.7,53.15,48.98,0,4,5,4
2022-10-08 16:00:00,8.96,9.35,8.63,-1.1,-1.9,0.58,0.54,48.89,52.79,45.58,0,4,5,4
2022-10-08 15:00:00,8.39,9.34,7.83,-1.3,-1.7,0.54,0.5,50.15,52.05,47.9,0,4,5,4
2022-10-08 14:00:00,7.12,7.86,6.08,-0.9,-1.4,0.43,0.35,56.5,62.24,51.82,0,4,4,3
2022-10-08 13:00:00,5.39,5.96,4.92,-0.3,-0.7,0.29,0.27,66.41,69.09,62.15,0,3,3,3
2022-10-08 12:00:00,4.71,5.24,4.43,0.4,-0.3,0.21,0.18,74.26,78.3,67.23,0,2,3,2
2022-10-08 11:00:00,4.84,5.13,4.54,0.3,-0.1,0.22,0.19,73.07,76.8,71.22,0,2,2,2
2022-10-08 10:00:00,4.46,5.09,3.73,-0.1,-0.7,0.23,0.17,72.1,77.89,66.62,0,2,3,2
2022-10-08 09:00:00,1.99,3.58,0.73,1.1,0.7,0.03,0,94.87,100,82.42,0,0,1,-1
2022-10-08 08:00:00,-0.13,0.74,-0.92,-0.1,-0.9,0,0,99.97,99.99,99.97,0,-1,-1,-1
2022-10-08 07:00:00,-0.6,-0.31,-1.01,-0.5,-1,0,0,99.97,99.98,99.97,0,-1,-1,-1
2022-10-08 06:00:00,-0.77,0.09,-1.38,-0.7,-1.3,0,0,99.97,100,99.96,0,-1,-1,-1
2022-10-08 05:00:00,-0.37,0.2,-0.84,-0.3,-0.8,0,0,99.98,100,99.97,0,-1,-1,-1
2022-10-08 04:00:00,0.37,0.87,-0.44,0,-0.4,0.01,0,97.51,100,93.21,0,0,0,-1
2022-10-08 03:00:00,1.18,1.5,0.94,0,-0.1,0.05,0.04,91.89,93.36,89.61,0,0,1,0
2022-10-08 02:00:00,1.76,2.56,1.41,0.6,0.1,0.04,0.03,92.51,94.7,88.29,0,0,1,0
2022-10-08 01:00:00,2.76,2.97,2.59,0.3,0,0.11,0.1,84.18,85.7,81.32,0,1,1,1
2022-10-08 00:00:00,3.4,3.76,2.98,0.9,0.7,0.11,0.11,84.12,85.02,83.32,0,1,1,1
2022-10-07 23:00:00,4.14,4.55,3.77,1.5,1.2,0.13,0.12,83.32,84.93,82.03,0,1,1,1
2022-10-07 22:00:00,4.82,5.28,4.56,2.3,2.1,0.13,0.1,84.45,87.23,81.17,0,1,1,1
2022-10-07 21:00:00,5.69,6.1,5.41,2.5,2.2,0.17,0.16,80.77,82.71,79.7,0,2,2,1
2022-10-07 20:00:00,6.45,6.91,6.21,4.2,3.3,0.12,0.05,86.5,94.04,81.22,0,1,1,0
2022-10-07 19:00:00,7.6,7.97,7.03,3.5,3.1,0.24,0.17,76.02,83,72.45,0,2,2,1
2022-10-07 18:00:00,8.44,9.21,8.06,3.6,3.3,0.3,0.28,72.16,73.91,70.82,0,2,3,2
2022-10-07 17:00:00,8.32,8.7,8.09,4.4,4,0.24,0.21,77.14,79.87,73.91,0,2,2,2
2022-10-07 16:00:00,8.78,9.03,8.53,4.8,4.5,0.26,0.24,76.59,78.84,74.64,0,2,2,2
2022-10-07 15:00:00,8.64,8.89,8.21,4.9,4.7,0.24,0.23,77.85,79.65,76.15,0,2,2,2
2022-10-07 14:00:00,9.04,9.63,8.51,5.7,5.2,0.22,0.2,79.87,81.76,76.1,0,2,2,2
2022-10-07 13:00:00,9.34,9.89,8.82,7.2,6.1,0.14,0.04,87.44,95.86,77.63,0,1,2,0
2022-10-07 12:00:00,9.92,10.83,9.05,8.7,8,0.08,0.03,92.51,97.03,88.53,0,1,1,0
2022-10-07 11:00:00,9.64,10,9.33,8.9,8.3,0.04,0,95.9,99.99,92.23,0,0,1,0
2022-10-07 10:00:00,9.57,9.88,9.38,9.5,9.3,0,0,99.98,99.99,99.98,0,0,0,0
2022-10-07 09:00:00,9.56,9.82,9.42,9.5,9.4,0,0,99.95,99.97,99.95,0.4,0,0,0
2022-10-07 08:00:00,10.08,10.53,9.89,10,9.8,0,0,99.95,99.96,99.95,1.8,0,0,0
2022-10-07 07:00:00,11.39,12.19,10.67,11.3,10.6,0,0,99.97,99.99,99.96,1,0,0,0
2022-10-07 06:00:00,12.5,12.67,12.31,12.4,12.3,0,0,99.97,99.98,99.97,0,0,0,0
2022-10-07 05:00:00,12.12,12.45,11.9,12,11.8,0,0,99.97,99.98,99.97,0,0,0,0
2022-10-07 04:00:00,12.28,13.06,11.61,12.2,11.6,0,0,99.97,99.99,99.97,0,0,0,0
2022-10-07 03:00:00,13.97,14.43,13.27,13.7,13.2,0.01,0,98.59,100,97.26,0,0,0,0
2022-10-07 02:00:00,14.1,14.4,13.7,13.9,13.6,0,0,99.56,100,97.7,0,0,0,0
2022-10-07 01:00:00,13.88,13.99,13.76,13.8,13.7,0,0,99.99,99.99,99.99,0,0,0,0
2022-10-07 00:00:00,14.37,14.56,14.04,14.2,14,0,0,99.36,100,98.72,0,0,0,0
2022-10-06 23:00:00,14.66,14.89,14.46,14.3,14.3,0.01,0,98.53,99.73,97.27,0,0,0,0
2022-10-06 22:00:00,15.43,16.05,14.75,14.7,14.5,0.06,0.01,96.06,98.89,93.83,0,0,1,0
2022-10-06 21:00:00,16.18,16.54,15.93,15.6,15.1,0.05,0.04,96.97,97.75,94.73,0,0,0,0
2022-10-06 20:00:00,17.05,17.63,16.63,16,16,0.1,0.06,94.24,96.48,90.9,0,1,1,0
2022-10-06 19:00:00,17.82,18.24,17.45,15.6,15.4,0.24,0.17,87.62,91.38,84.32,0,1,2,1
2022-10-06 18:00:00,18.61,19.29,18.23,12.3,8.9,0.68,0.33,67.97,83.99,51.07,0,4,6,2
2022-10-06 17:00:00,19.75,20.59,19.39,8,6.8,1.21,1.09,46.99,51.41,41.49,0,6,7,6
2022-10-06 16:00:00,21.03,21.67,20.68,7.7,6.4,1.42,1.31,42.53,47.33,38.85,0,7,8,7
2022-10-06 15:00:00,21.36,21.6,21.14,8.8,7.8,1.39,1.3,44.95,48.1,41.31,0,7,8,6
2022-10-06 14:00:00,21.81,22.53,21.44,9.1,8.1,1.44,1.3,44.48,49.1,40.59,0,7,8,6
2022-10-06 13:00:00,21.51,21.92,21.25,8.8,7.6,1.42,1.21,44.45,52.05,40.85,0,7,8,6
2022-10-06 12:00:00,19.97,20.69,19.16,11.9,11.2,0.93,0.72,59.97,67.15,56.71,0,5,5,4
2022-10-06 11:00:00,17.23,18.8,15.2,12.5,12.2,0.51,0.27,74.2,83.95,68.26,0,3,4,2
2022-10-06 10:00:00,14.42,14.94,13.29,12.1,11.6,0.22,0.13,86.35,90.98,83.67,0,1,2,1
2022-10-06 09:00:00,12.1,13.58,10.84,11.6,10.8,0.03,0,97.22,100,91.26,0,0,1,0
2022-10-06 08:00:00,9.97,10.71,9.39,9.9,9.3,0,0,99.95,99.97,99.95,0,0,0,0
2022-10-06 07:00:00,9.76,10.53,9.31,9.7,9.3,0,0,99.95,99.97,99.95,0,0,0,0
2022-10-06 06:00:00,9.52,10.34,8.65,9.4,8.6,0,0,99.95,99.98,99.95,0,0,0,0
2022-10-06 05:00:00,10.02,10.38,9.34,9.9,9.3,0,0,99.96,99.97,99.95,0,0,0,0
2022-10-06 04:00:00,10.1,10.44,9.79,10,9.7,0,0,99.96,99.97,99.96,0,0,0,0
2022-10-06 03:00:00,9.77,10.29,9.2,9.7,9.1,0,0,99.97,99.99,99.96,0,0,0,0
2022-10-06 02:00:00,10.11,10.72,9.62,10,9.6,0,0,99.9,100,99.08,0,0,0,0
2022-10-06 01:00:00,11.59,12.68,10.79,10.7,10.4,0.06,0.01,95.12,98.87,89.68,0,0,1,0
2022-10-06 00:00:00,13.13,13.37,12.9,10.6,10.2,0.21,0.17,85.22,88.5,83.29,0,1,2,1
2022-10-05 23:00:00,12.87,13.23,12.5,9.9,9.8,0.25,0.2,82.56,85.59,79.85,0,2,2,1
2022-10-05 22:00:00,13.7,13.89,13.45,9.9,9.8,0.33,0.3,78.14,80.01,76.84,0,2,2,2
2022-10-05 21:00:00,13.72,14.3,13.31,10.3,10,0.3,0.25,80.48,83.03,77.71,0,2,2,2
2022-10-05 20:00:00,15.35,16.3,13.4,9.8,9.7,0.52,0.28,70.06,81.45,65.05,0,3,4,2
2022-10-05 19:00:00,18.26,20.96,16.25,9.5,8.7,0.9,0.64,57.35,65.17,45.53,0,5,7,4
2022-10-05 18:00:00,21.9,22.47,21.06,8,7.5,1.54,1.38,41.17,44.6,38.26,0,8,8,7
2022-10-05 17:00:00,22.47,22.67,22.31,7.4,7.2,1.67,1.62,38.14,39.49,37.45,0,8,8,8
2022-10-05 16:00:00,22.49,22.86,22.06,7.2,6.5,1.69,1.63,37.56,39.54,35.49,0,8,9,8
2022-10-05 15:00:00,21.63,22.33,20.93,5,3.8,1.7,1.62,34.01,36.4,32.01,0,9,9,8
2022-10-05 14:00:00,20.68,21.46,19.75,4,2.5,1.61,1.48,33.58,37.01,31.1,0,9,9,8
2022-10-05 13:00:00,19.16,19.75,18.33,3.5,2.5,1.42,1.34,35.6,40.31,33.21,0,8,8,7
2022-10-05 12:00:00,17.43,18.14,16.35,4.2,2.3,1.15,0.88,42.11,52.44,35.85,0,7,8,5
2022-10-05 11:00:00,14.84,16.19,13.75,6.9,5.4,0.68,0.45,59.81,71.27,49.68,0,4,5,3
2022-10-05 10:00:00,11.81,13.29,9.99,8.1,7.4,0.29,0.11,78.97,90.87,72.11,0,2,3,1
2022-10-05 09:00:00,8.03,9.64,6.09,7.4,6,0.03,0,96.31,99.99,92.77,0,0,0,0
2022-10-05 08:00:00,3.84,6.14,2.38,3.7,2.3,0,0,99.96,100,99.95,0,0,0,-1
2022-10-05 07:00:00,2.56,2.83,2.32,2.5,2.3,0,0,99.95,99.95,99.95,0,0,0,-1
2022-10-05 06:00:00,3.06,3.62,2.59,3,2.5,0,0,99.95,99.97,99.95,0,0,0,-1
2022-10-05 05:00:00,3.23,3.46,2.98,3.1,2.9,0,0,99.95,99.97,99.95,0,0,0,0
2022-10-05 04:00:00,3.45,3.63,3.13,3.4,3.1,0,0,99.97,99.98,99.96,0,0,0,0
2022-10-05 03:00:00,3.46,3.74,3.21,3.4,3.2,0,0,99.96,99.98,99.96,0,0,0,0
2022-10-05 02:00:00,3.57,4.06,3.13,3.5,3.1,0,0,99.96,99.98,99.96,0,0,0,0
2022-10-05 01:00:00,4.19,4.63,3.75,4.1,3.7,0,0,99.96,99.98,99.96,0,0,0,0
2022-10-05 00:00:00,4.68,5.23,4.16,4.6,4.1,0,0,99.97,99.99,99.97,0,0,0,0
2022-10-04 23:00:00,5.2,5.56,4.82,5.1,4.8,0,0,99.92,100,99.31,0,0,0,0
2022-10-04 22:00:00,6.13,6.79,5.74,6,5.7,0,0,99.38,100,95.65,0,0,0,0
2022-10-04 21:00:00,7.36,7.94,6.82,5.9,5.3,0.08,0.03,90.72,96.62,87.15,0,1,1,0
2022-10-04 20:00:00,9.88,11.1,8.47,4.9,3.9,0.34,0.2,71.83,81.87,61.54,0,3,4,2
2022-10-04 19:00:00,13.3,16.14,10.86,3.6,3,0.73,0.46,52.71,63.93,42.38,0,5,6,3
2022-10-04 18:00:00,17.5,18.21,16.32,1,-0.9,1.33,1.05,33.43,43.18,27.98,0,8,9,6
2022-10-04 17:00:00,18.11,18.85,17.62,1,-0.4,1.41,1.31,31.97,35.79,28.79,0,8,9,8
2022-10-04 16:00:00,17.46,18.29,16.99,2.4,1.7,1.26,1.2,36.68,40.02,34.3,0,7,8,7
2022-10-04 15:00:00,17.68,18.18,17.23,3,1.8,1.25,1.17,37.8,42.09,35.61,0,7,8,7
2022-10-04 14:00:00,16.33,17.4,15.53,3.3,1.8,1.07,0.95,41.99,45.7,36.73,0,6,7,6
2022-10-04 13:00:00,15.42,16.07,14.69,3,2.1,0.98,0.91,43.47,46.45,40.04,0,6,7,6
2022-10-04 12:00:00,13.85,15.16,12.63,5.6,3.7,0.66,0.48,58.13,68.11,46.56,0,4,6,3
2022-10-04 11:00:00,11.26,12.38,10.03,7,5,0.32,0.13,76.07,88.95,61.86,0,2,4,1
2022-10-04 10:00:00,7.72,9.64,6.15,7.1,6.1,0.03,0,96.84,99.99,87.7,0,0,1,0
2022-10-04 09:00:00,4.2,6.02,1.9,4.1,1.8,0,0,99.95,99.96,99.95,0,0,0,-1
2022-10-04 08:00:00,0.23,1.62,-0.67,0.2,-0.6,0,0,99.94,99.95,99.94,0,-1,-1,-1
2022-10-04 07:00:00,-0.55,-0.07,-1.06,-0.5,-1,0,0,99.95,99.95,99.95,0,-1,-1,-1
2022-10-04 06:00:00,-0.32,0.15,-0.69,-0.2,-0.6,0,0,99.95,99.95,99.95,0,-1,-1,-1
2022-10-04 05:00:00,0.03,0.65,-0.56,0,-0.5,0,0,99.95,99.96,99.95,0,-1,-1,-1
2022-10-04 04:00:00,0.25,0.57,-0.53,0.2,-0.5,0,0,99.95,99.97,99.95,0,-1,-1,-1
2022-10-04 03:00:00,0.75,1.24,0.3,0.7,0.2,0,0,99.96,99.98,99.96,0,-1,-1,-1
2022-10-04 02:00:00,1.31,1.65,0.74,1.2,0.7,0,0,99.97,99.99,99.96,0,-1,-1,-1
2022-10-04 01:00:00,1.75,2.42,1.24,1.6,1.2,0,0,99.94,100,99.45,0,-1,0,-1
2022-10-04 00:00:00,2.55,2.83,2.25,2.4,2.2,0,0,99.86,100,98.73,0,0,0,-1
2022-10-03 23:00:00,3.62,4.39,2.93,3,2.6,0.02,0,96.13,99.52,92.26,0,0,0,0
2022-10-03 22:00:00,4.73,5.67,3.92,3.4,2.9,0.06,0.03,91.89,96.22,88.14,0,0,1,0
2022-10-03 21:00:00,5.6,7.06,4.52,4,3.6,0.08,0.05,90.03,93.98,81.71,0,1,1,0
2022-10-03 20:00:00,7.85,9.87,7.02,2.9,1.8,0.29,0.21,71.8,78.75,57.35,0,2,4,2
2022-10-03 19:00:00,12.13,14.41,9.95,1.1,-0.5,0.75,0.51,47.74,58.95,35.92,0,5,7,4
2022-10-03 18:00:00,15.15,15.63,14.7,-0.4,-1.6,1.12,0.99,34.39,40.7,32.05,0,7,7,6
2022-10-03 17:00:00,15.55,16.06,15.19,-0.5,-1.4,1.17,1.11,33.26,36.52,31.22,0,7,8,7
2022-10-03 16:00:00,15.28,15.65,14.91,-0.7,-1.6,1.15,1.08,33.32,36.67,31.25,0,7,8,7
2022-10-03 15:00:00,14.9,15.31,14.56,-1.5,-3.3,1.14,1.03,32.14,37.42,28.4,0,7,8,7
2022-10-03 14:00:00,14.15,14.69,13.4,-0.9,-1.8,1.03,0.9,35.42,41.44,31.96,0,7,7,6
2022-10-03 13:00:00,13.1,13.68,12.43,-0.4,-1.6,0.91,0.83,39.34,42.94,36.31,0,6,6,6
2022-10-03 12:00:00,12.01,12.55,11.31,0.3,-0.6,0.77,0.68,44.86,49.76,40.28,0,5,6,5
2022-10-03 11:00:00,10.32,11.21,9.46,2.2,0.7,0.52,0.37,57.94,68.56,48.47,0,4,5,3
2022-10-03 10:00:00,7.74,8.94,6.57,3.7,2.9,0.24,0.11,76.34,88.37,66.35,0,2,3,1
2022-10-03 09:00:00,4.73,6.29,2.65,3.8,2.6,0.04,0,94.66,99.99,88.11,0,0,1,-1
2022-10-03 08:00:00,-0.06,2.15,-1.77,0,-1.7,0,0,99.96,99.98,99.96,0,-1,-1,-1
2022-10-03 07:00:00,-0.47,0.79,-1.49,-0.4,-1.4,0,0,99.96,99.98,99.95,0,-1,-1,-1
2022-10-03 06:00:00,0.35,0.74,-0.11,0.3,-0.1,0,0,99.96,99.97,99.95,0,-1,-1,-1
2022-10-03 05:00:00,0.97,1.71,0.2,0.9,0.1,0,0,99.96,99.99,99.95,0,-1,-1,-1
2022-10-03 04:00:00,-0.16,0.85,-0.86,-0.1,-0.8,0,0,99.95,99.95,99.95,0,-1,-1,-1
2022-10-03 03:00:00,-0.24,0.17,-0.67,-0.2,-0.6,0,0,99.95,99.96,99.95,0,-1,-1,-1
2022-10-03 02:00:00,0.38,0.79,-0.3,0.3,-0.3,0,0,99.96,99.98,99.95,0,-1,-1,-1
2022-10-03 01:00:00,0.57,1.54,-0.24,0.5,-0.2,0,0,99.97,99.99,99.96,0,-1,-1,-1
2022-10-03 00:00:00,1.92,2.89,1.24,1.6,1.1,0,0,97.96,99.99,94.8,0,0,0,-1
2022-10-02 23:00:00,3.89,4.59,3.08,2.1,1.9,0.08,0.02,89.11,96.86,83.81,0,1,1,0
2022-10-02 22:00:00,6.45,7.37,4.74,1.2,0.7,0.28,0.14,69.95,82.67,62.8,0,2,3,1
2022-10-02 21:00:00,8.38,8.7,7.81,0.2,0.2,0.47,0.42,56.91,59.88,55.62,0,4,4,3
2022-10-02 20:00:00,8.73,9.21,7.7,0,-0.7,0.51,0.43,54.27,58.33,50.87,0,4,4,4
2022-10-02 19:00:00,11.36,12.68,9.66,-1.7,-2.5,0.8,0.63,39.98,47.01,34.61,0,6,7,5
2022-10-02 18:00:00,13.32,13.8,12.78,-2.6,-3.1,1.02,0.97,32.82,33.81,31.63,0,7,7,7
2022-10-02 17:00:00,13.8,14.19,13.55,-2,-3,1.04,1.02,33.28,35.59,30.91,0,7,7,7
2022-10-02 16:00:00,13.68,14.15,13.03,-1.6,-2.3,1.02,0.97,34.55,37.14,32.99,0,7,7,6
2022-10-02 15:00:00,13.19,13.8,12.24,-1.6,-2.3,0.96,0.9,35.73,40.64,33.37,0,6,7,6
2022-10-02 14:00:00,12.04,12.95,11.23,-1.5,-2.8,0.85,0.73,38.87,44.53,34.44,0,6,7,5
2022-10-02 13:00:00,11.09,11.63,10.29,-1,-1.9,0.75,0.66,42.82,46.78,39.49,0,5,6,5
2022-10-02 12:00:00,10.01,10.63,9.53,-0.8,-1.6,0.65,0.62,46.51,48.04,44.17,0,5,5,5
2022-10-02 11:00:00,9.03,9.66,8.42,-1.2,-1.6,0.58,0.53,48.58,51.62,46.78,0,5,5,4
2022-10-02 10:00:00,7.21,8.38,6.38,-0.8,-1.3,0.44,0.37,56.41,61.25,51.71,0,4,4,3
2022-10-02 09:00:00,5.56,6.36,4.84,-0.6,-1,0.32,0.26,64.29,69.76,60.13,0,3,3,2
2022-10-02 08:00:00,4.05,4.71,3.6,0,-0.2,0.2,0.17,74.99,78.04,70.46,0,2,2,2
2022-10-02 07:00:00,3.94,4.26,3.62,0.1,0.1,0.18,0.17,76.85,78.2,75.56,0,2,2,2
2022-10-02 06:00:00,4.61,4.91,4.32,0.6,0.4,0.2,0.19,75.5,76.82,74.67,0,2,2,2
2022-10-02 05:00:00,5.13,5.48,4.9,1,0.8,0.21,0.2,75.12,76.02,74.25,0,2,2,2
2022-10-02 04:00:00,5.8,6.04,5.51,1.4,1.3,0.23,0.22,73.87,75.19,72.98,0,2,2,2
2022-10-02 03:00:00,6.63,7.09,6.14,1.6,1.6,0.28,0.25,70.72,73.12,68.21,0,2,3,2
2022-10-02 02:00:00,7.72,8.15,7.09,1.6,1.5,0.35,0.3,65.55,69.28,63.65,0,3,3,3
2022-10-02 01:00:00,8.7,9.27,8.24,2,1.6,0.4,0.38,63.22,64.43,62.38,0,3,3,3
2022-10-02 00:00:00,9.79,10.26,9.4,3.3,2.4,0.42,0.39,64.51,66.88,61.69,0,3,3,3
2022-10-01 23:00:00,11.08,11.92,10.23,5.3,4.5,0.42,0.38,67.76,69.03,66.83,0,3,3,3
2022-10-01 22:00:00,11.97,12.08,11.92,7.2,6.2,0.36,0.31,73.28,77.58,67.98,0,3,3,2
2022-10-01 21:00:00,11.93,12.04,11.69,8.4,8.1,0.28,0.23,79.47,82.87,77.57,0,2,2,2
2022-10-01 20:00:00,12.41,12.76,11.99,9.2,8.9,0.26,0.24,81.27,82.34,80.19,0,2,2,2
2022-10-01 19:00:00,13.79,14.77,13.09,9.9,9.4,0.34,0.31,77.79,79.21,74.02,0,2,3,2
2022-10-01 18:00:00,15.89,16.62,14.98,10.2,10.1,0.54,0.45,69.6,73.36,66.84,0,3,4,3
2022-10-01 17:00:00,17.24,17.87,16.69,10.3,10.1,0.7,0.61,64.05,67.64,60.62,0,4,4,3
2022-10-01 16:00:00,17.83,18.09,17.59,10.2,9.5,0.78,0.73,61.4,63.57,57.92,0,4,5,4
2022-10-01 15:00:00,18.37,18.92,17.99,10.1,9.8,0.86,0.81,58.76,61.43,56.05,0,5,5,4
2022-10-01 14:00:00,18.2,18.86,17.74,11,10.7,0.76,0.71,63.21,65.58,60.46,0,4,5,4
2022-10-01 13:00:00,17.33,17.93,16.55,10.7,10.2,0.68,0.57,65.35,69.96,62.82,0,4,4,3
2022-10-01 12:00:00,15.02,16.18,13.62,10.6,10.2,0.41,0.23,75.65,84.68,69.78,0,2,3,1
2022-10-01 11:00:00,12.87,13.63,11.85,10.5,10.2,0.2,0.11,85.97,91.69,82.03,0,1,2,1
2022-10-01 10:00:00,10.29,11.59,9.12,9.9,9.1,0.02,0,97.75,99.99,92.06,0,0,1,0
2022-10-01 09:00:00,8.39,8.86,7.93,8.3,7.9,0,0,99.95,99.97,99.95,0,0,0,0
2022-10-01 08:00:00,7.62,7.84,7.29,7.5,7.2,0,0,99.95,99.95,99.95,0,0,0,0
2022-10-01 07:00:00,6.95,7.36,6.54,6.9,6.5,0,0,99.94,99.95,99.94,0,0,0,0
2022-10-01 06:00:00,5.82,6.63,5.07,5.7,5,0,0,99.94,99.95,99.94,0,0,0,0
2022-10-01 05:00:00,5.69,6.35,5.04,5.6,5,0,0,99.94,99.95,99.94,0,0,0,0
2022-10-01 04:00:00,6.15,6.8,5.26,6.1,5.2,0,0,99.94,99.95,99.94,0,0,0,0
2022-10-01 03:00:00,6.6,7.21,6.05,6.5,6,0,0,99.95,99.96,99.95,0,0,0,0
2022-10-01 02:00:00,7.08,7.54,6.64,7,6.6,0,0,99.96,99.98,99.95,0,0,0,0
2022-10-01 01:00:00,7.36,7.82,6.8,7.3,6.7,0,0,99.97,99.99,99.97,0,0,0,0
2022-10-01 00:00:00,7.82,8.92,6.83,7.3,6.8,0.03,0,96.9,100,92.17,0,0,1,0
