timestamp,air_temperature_00209FC8_avg,air_temperature_00209FC8_max,air_temperature_00209FC8_min,dew_point_00209FC8_avg,dew_point_00209FC8_min,solar_radiation_00209FC8_avg,vpd_00209FC8_avg,vpd_00209FC8_min,relative_humidity_00209FC8_avg,relative_humidity_00209FC8_max,relative_humidity_00209FC8_min,precipitation_00209FC8_sum,leaf_wetness_00209FC8_time,deltaT_00209FC8_avg,deltaT_00209FC8_max,deltaT_00209FC8_min
2021-08-23 04:00:00,22.71,22.87,22.48,20.3,20.1,0,0.36,0.34,86.79,87.49,86.12,0,0,2,2,2
2021-08-23 03:00:00,23.44,23.76,22.99,20.7,20.5,0,0.42,0.37,85.04,86.6,83.75,0,0,2,2,2
2021-08-23 02:00:00,24.13,24.35,23.78,21.1,21,0,0.48,0.44,83.87,84.84,82.97,0,0,2,2,2
2021-08-23 01:00:00,25.16,25.78,24.34,21.5,21.3,0,0.61,0.5,80.78,83.51,79.24,0,0,3,3,2
2021-08-23 00:00:00,26.09,26.31,25.77,22.5,22.2,0,0.63,0.61,80.99,81.84,80.63,0,0,3,3,2
2021-08-22 23:00:00,25.7,26.29,24.31,22.7,22.4,0,0.52,0.32,83.93,89.21,81.36,0,0,2,3,1
2021-08-22 22:00:00,25.17,25.92,24.48,22.6,22.5,0,0.44,0.32,85.97,89.27,82.45,0,0,2,2,1
2021-08-22 21:00:00,26.98,28.06,26.16,22.6,22.6,0,0.79,0.61,77.61,81.84,72.84,0,0,3,4,2
2021-08-22 20:00:00,29.06,29.69,28.5,22.7,22.5,4,1.24,1.13,68.89,70.9,67.11,0,0,4,5,4
2021-08-22 19:00:00,30.57,31.2,29.87,22.5,22.2,63,1.64,1.42,62.35,66.21,59.81,0,0,6,6,5
2021-08-22 18:00:00,31.78,32.48,31.2,21,20.4,252,2.19,1.96,53.21,57.97,50.23,0,0,7,8,7
2021-08-22 17:00:00,32.18,32.87,31.71,20.9,19.8,99,2.31,2.13,51.69,55.18,48.46,0,0,8,9,7
2021-08-22 16:00:00,32.07,32.63,31.64,21.4,21,192,2.19,2.04,53.84,56.32,50.73,0,0,7,8,7
2021-08-22 15:00:00,32.17,32.69,31.19,21.6,20.8,975,2.19,1.93,54.14,57.31,50.41,0,0,7,8,7
2021-08-22 14:00:00,31.94,32.62,31.27,22.1,21.6,968,2.05,1.8,56.54,60.36,53.77,0,0,7,7,6
2021-08-22 13:00:00,31.07,31.62,30.53,22.9,22.5,860,1.69,1.5,62.31,65.63,58.7,0,0,6,6,5
2021-08-22 12:00:00,30.13,30.94,29.5,23,22.5,764,1.44,1.22,66.15,70.58,61.84,0,0,5,6,4
2021-08-22 11:00:00,29.7,30.3,28.48,23.4,22.9,614,1.28,1.07,69.25,72.31,67.62,0,0,4,5,4
2021-08-22 10:00:00,28.03,29.3,26.41,23.3,23.1,594,0.89,0.59,76.3,82.78,69.64,0,0,3,4,2
2021-08-22 09:00:00,24.96,26.26,23.53,22.8,22.5,419,0.36,0.16,88.63,94.31,83.05,0,0,2,2,1
2021-08-22 08:00:00,22.27,23.52,20.66,21.9,20.6,188,0.04,0,98.51,100,94.6,0,40,0,1,0
2021-08-22 07:00:00,19.57,20.18,19.06,19.5,19,15,0,0,99.98,99.99,99.98,0,60,0,0,0
2021-08-22 06:00:00,19.61,20.47,19.09,19.5,19,0,0,0,99.99,99.99,99.99,0,60,0,0,0
2021-08-22 05:00:00,20.4,20.58,20.22,20.3,20.2,0,0,0,99.99,99.99,99.99,0,10,0,0,0
2021-08-22 04:00:00,20.91,21.57,20.25,20.8,20.2,0,0,0,99.72,100,99.12,0,0,0,0,0
2021-08-22 03:00:00,21.75,21.95,21.6,21.4,21.2,0,0.03,0.02,98.67,99.2,97.94,0,0,0,0,0
2021-08-22 02:00:00,21.4,21.8,21.01,21.2,20.9,0,0.01,0,99.25,100,98.52,0,0,0,0,0
2021-08-22 01:00:00,22.64,23.34,21.76,21.6,21.4,0,0.15,0.04,94.47,98.41,91.52,0,0,1,1,0
2021-08-22 00:00:00,22.73,23.59,22.1,21.6,21.6,0,0.16,0.07,94.08,97.3,89.7,0,0,1,1,0
2021-08-21 23:00:00,23.93,24.72,22.82,21.9,21.7,0,0.32,0.15,89.2,94.43,84.56,0,0,1,2,1
2021-08-21 22:00:00,25.02,26,24.46,22.1,21.9,0,0.48,0.37,84.63,87.63,79.06,0,0,2,3,2
2021-08-21 21:00:00,26.42,27.56,25.83,22.2,21.9,0,0.75,0.65,78.04,80.28,75.79,0,0,3,3,3
2021-08-21 20:00:00,28.93,30.16,27.85,23.3,22.8,9,1.11,0.9,72.16,75.75,68.32,0,0,4,5,3
2021-08-21 19:00:00,30.92,31.62,30.25,23.1,22.6,96,1.61,1.37,63.74,68.04,60.36,0,0,5,6,5
2021-08-21 18:00:00,32.15,32.48,31.69,23.2,22.9,287,1.92,1.79,59.71,61.56,58.18,0,0,6,7,6
2021-08-21 17:00:00,32.51,32.92,31.94,22.3,21.5,191,2.18,2.01,55.22,57.61,51.86,0,0,7,8,7
2021-08-21 16:00:00,32.71,33.06,32.15,22.7,22.1,254,2.17,1.95,55.96,59.29,53.38,0,0,7,8,6
2021-08-21 15:00:00,32.99,33.4,32.68,23.4,22.9,857,2.13,1.98,57.53,59.89,55.68,0,0,7,7,6
2021-08-21 14:00:00,32.82,33.38,32.12,24,23.3,822,1.96,1.65,60.44,65.35,57.38,0,0,6,7,5
2021-08-21 13:00:00,32.4,33.25,31.82,24,23.6,884,1.85,1.69,61.74,64,59.82,0,0,6,6,6
2021-08-21 12:00:00,30.73,31.61,29.89,24,23.4,760,1.42,1.21,67.84,71.47,64.04,0,0,5,6,4
2021-08-21 11:00:00,29.89,30.94,28.28,23.7,23,699,1.26,1.01,70.03,74.15,65.63,0,0,4,5,4
2021-08-21 10:00:00,28.27,28.87,27.5,23.5,23.3,516,0.93,0.77,75.69,78.96,72.34,0,0,3,4,3
2021-08-21 09:00:00,25.73,27.15,23.74,23,22.8,364,0.48,0.12,85.48,95.89,79.27,0,15,2,3,1
2021-08-21 08:00:00,21.27,23.43,19.77,21.2,19.7,124,0,0,99.78,100,97.49,0,60,0,0,0
2021-08-21 07:00:00,18.88,19.69,18.37,18.8,18.3,3,0,0,99.99,99.99,99.99,0,60,0,0,0
2021-08-21 06:00:00,18.75,18.95,18.55,18.6,18.5,0,0,0,99.99,99.99,99.99,0,60,0,0,0
2021-08-21 05:00:00,18.77,19.09,18.55,18.7,18.5,0,0,0,99.99,99.99,99.99,0,60,0,0,0
2021-08-21 04:00:00,19.4,19.77,19.02,19.3,19,0,0,0,99.99,99.99,99.99,0,60,0,0,0
2021-08-21 03:00:00,19.89,20.19,19.76,19.8,19.7,0,0,0,99.99,99.99,99.99,0,60,0,0,0
2021-08-21 02:00:00,20.29,20.58,20.02,20.2,20,0,0,0,99.99,100,99.99,0,5,0,0,0
2021-08-21 01:00:00,21.01,21.41,20.67,20.7,20.6,0,0.03,0,98.62,100,96.37,0,0,0,0,0
2021-08-21 00:00:00,21.74,22.45,21.27,21,20.8,0,0.09,0.03,96.16,98.68,93.46,0,0,0,1,0
2021-08-20 23:00:00,22.11,22.6,21.87,21.5,21.5,0,0.07,0.03,97.16,98.61,94.97,0,0,0,1,0
2021-08-20 22:00:00,23.68,24.57,22.8,21.9,21.7,0,0.28,0.16,90.28,93.99,86.53,0,0,1,2,1
2021-08-20 21:00:00,25.53,26.77,24.88,22,21.6,0,0.6,0.45,81.53,85.53,77.53,0,0,2,3,2
2021-08-20 20:00:00,28.95,30.14,27.45,21.8,21.6,22,1.37,0.98,65.72,73.09,60.97,0,0,5,6,4
2021-08-20 19:00:00,30.89,31.54,30.35,21.8,21.6,108,1.83,1.68,58.81,61.15,56.05,0,0,6,7,6
2021-08-20 18:00:00,31.69,31.89,31.41,22.1,21.6,276,1.99,1.9,57.24,59.27,54.91,0,0,7,7,6
2021-08-20 17:00:00,31.99,32.15,31.74,22.3,21.5,235,2.04,1.93,56.89,59.62,53.53,0,0,7,7,6
2021-08-20 16:00:00,32.01,32.99,31.25,21.8,20.8,244,2.12,1.92,55.33,57.88,50.64,0,0,7,8,7
2021-08-20 15:00:00,32.37,32.96,31.56,22,21.1,830,2.18,1.99,54.83,57.72,51.68,0,0,7,8,7
2021-08-20 14:00:00,32.25,32.9,31.8,21.9,20.9,867,2.17,1.96,54.84,58.18,51.62,0,0,7,8,7
2021-08-20 13:00:00,31.77,32.48,30.81,22.4,21.2,879,1.97,1.63,57.87,63.71,53.75,0,0,7,7,5
2021-08-20 12:00:00,29.75,30.45,28.9,22.3,21.7,804,1.47,1.22,64.78,69.97,59.88,0,0,5,6,4
2021-08-20 11:00:00,27.24,28.65,24.86,22.3,22.1,670,0.9,0.42,75.23,86.61,68.77,0,5,3,4,2
2021-08-20 10:00:00,23.26,24.37,22.7,21.7,21.5,257,0.23,0.15,91.57,94.46,86.71,0,60,1,2,1
2021-08-20 09:00:00,21.67,22.87,20.63,21.4,20.6,289,0.03,0,98.66,100,93.75,0,60,0,1,0
2021-08-20 08:00:00,19.73,20.71,18.96,19.6,18.9,91,0,0,99.98,99.98,99.98,0,60,0,0,0
2021-08-20 07:00:00,18.96,19.5,18.42,18.9,18.4,8,0,0,99.98,99.98,99.98,0,60,0,0,0
2021-08-20 06:00:00,19.88,20.21,19.2,19.8,19.1,0,0,0,99.98,99.98,99.98,0,60,0,0,0
2021-08-20 05:00:00,19.07,19.59,18.64,19,18.6,0,0,0,99.98,99.98,99.98,0,60,0,0,0
2021-08-20 04:00:00,18.2,18.85,17.46,18.1,17.4,0,0,0,99.98,99.98,99.98,0,60,0,0,0
2021-08-20 03:00:00,17.94,18.38,17.44,17.8,17.4,0,0,0,99.98,99.99,99.98,0,60,0,0,0
2021-08-20 02:00:00,18.83,19.62,18.22,18.7,18.2,0,0,0,99.99,99.99,99.99,0,60,0,0,0
2021-08-20 01:00:00,19.79,20.61,19.28,19.7,19.2,0,0,0,99.99,99.99,99.99,0,60,0,0,0
2021-08-20 00:00:00,20.73,21.18,20.31,20.6,20.3,0,0,0,99.95,100,99.69,0,15,0,0,0
2021-08-19 23:00:00,21.61,21.89,20.96,21.5,20.8,0,0,0,99.64,100,98.59,0,0,0,0,0
2021-08-19 22:00:00,22.39,23.12,21.78,22.1,21.7,0,0.02,0,98.92,100,97.32,0,0,0,0,0
2021-08-19 21:00:00,24.37,25.21,23.32,22.7,22.6,0,0.27,0.1,90.93,96.43,86.52,0,0,1,2,1
2021-08-19 20:00:00,25.93,26.43,25.44,22.8,22.4,3,0.54,0.42,83.49,87.09,79.55,0,0,2,3,2
2021-08-19 19:00:00,27.6,28.74,26.46,22.9,22,113,0.89,0.53,75.95,84.61,70.83,0,0,3,4,2
2021-08-19 18:00:00,27.71,28.03,27.4,22.4,22.2,195,0.97,0.92,73.55,74.99,71.85,0,0,4,4,3
2021-08-19 17:00:00,27.88,28.3,27.52,22.7,22.5,311,0.96,0.86,74.14,76.37,71.94,0,0,4,4,3
2021-08-19 16:00:00,27.2,27.6,26.89,22.8,22.2,339,0.81,0.71,77.2,79.91,73.45,0,0,3,4,3
2021-08-19 15:00:00,27.58,28.19,26.84,22.9,22.2,528,0.87,0.73,76.24,79.15,74.06,0,0,3,4,3
2021-08-19 14:00:00,26.82,27.51,26.38,22.8,22.3,405,0.72,0.64,79.3,81.42,76.09,0,0,3,3,3
2021-08-19 13:00:00,26.56,27.06,26.13,23.1,22.8,466,0.63,0.57,81.66,83.38,79.45,0,0,2,3,2
2021-08-19 12:00:00,25.72,26.51,25.14,22.9,22.8,454,0.48,0.37,85.15,88.4,80.4,0,0,2,3,2
2021-08-19 11:00:00,24.3,24.66,24.04,22.6,22.5,271,0.27,0.24,90.7,91.9,89.6,0,0,1,1,1
2021-08-19 10:00:00,22.87,23.81,22.12,22.4,22.1,238,0.06,0,97.51,99.99,92.26,0,0,0,1,0
2021-08-19 09:00:00,21.58,22.1,21.06,21.5,21,145,0,0,99.98,99.98,99.98,0,60,0,0,0
2021-08-19 08:00:00,20.46,20.98,19.53,20.4,19.5,40,0,0,99.98,99.98,99.98,0,60,0,0,0
2021-08-19 07:00:00,19.07,19.47,18.93,19,18.9,4,0,0,99.98,99.98,99.98,0,60,0,0,0
2021-08-19 06:00:00,18.91,19.23,18.74,18.8,18.7,0,0,0,99.98,99.98,99.98,0,60,0,0,0
2021-08-19 05:00:00,18.65,19.26,18.36,18.5,18.3,0,0,0,99.98,99.98,99.98,0,60,0,0,0
2021-08-19 04:00:00,19.15,19.33,18.95,19.1,18.9,0,0,0,99.98,99.98,99.98,0,60,0,0,0
2021-08-19 03:00:00,19.24,19.47,19.05,19.1,19,0,0,0,99.98,99.99,99.98,0,60,0,0,0
2021-08-19 02:00:00,19.35,19.5,19.19,19.2,19.1,0,0,0,99.99,99.99,99.99,0,25,0,0,0
2021-08-19 01:00:00,19.92,20.28,19.4,19.8,19.3,0,0,0,99.99,100,99.99,0,0,0,0,0
2021-08-19 00:00:00,21.02,21.53,20.3,20.8,20.3,0,0,0,99.51,100,98.59,0,0,0,0,0
2021-08-18 23:00:00,22.03,22.66,21.52,21.7,21.3,0,0.04,0.02,98.28,99.17,97.36,0,0,0,0,0
2021-08-18 22:00:00,23.02,23.27,22.75,22.3,22.2,0,0.1,0.06,96.18,97.59,95.11,0,0,1,1,0
2021-08-18 21:00:00,24,25.16,23.13,22.4,22.2,0,0.26,0.13,91.1,95.08,85.65,0,0,1,2,1
2021-08-18 20:00:00,26.22,26.99,25.3,22.6,22.5,37,0.64,0.48,81.04,84.98,77.65,0,0,3,3,2
2021-08-18 19:00:00,27.49,27.92,26.94,22.5,22.1,126,0.91,0.76,74.87,78.41,71,0,0,3,4,3
2021-08-18 18:00:00,28.27,28.43,28.1,22,21.8,236,1.17,1.11,69.3,70.75,68.4,0,0,4,4,4
2021-08-18 17:00:00,28.89,29.26,28.49,21.7,21.4,278,1.36,1.28,65.6,66.91,63.81,0,0,5,5,5
2021-08-18 16:00:00,29,29.6,28.7,21.6,21.1,349,1.4,1.33,64.7,66.87,62.88,0,0,5,5,5
2021-08-18 15:00:00,28.9,29.62,28.37,22.3,21.6,633,1.27,1.11,67.79,71.11,63.75,0,0,5,5,4
2021-08-18 14:00:00,27.85,29.27,27.11,22.3,21.9,663,1.03,0.89,72.44,75.48,68.73,0,0,4,5,3
2021-08-18 13:00:00,27.52,28.5,26.51,22.4,22.1,736,0.94,0.72,74.28,79.45,68.86,0,0,4,4,3
2021-08-18 12:00:00,26.1,27.48,24.93,22.6,22.1,564,0.62,0.43,81.5,86.55,77.62,0,0,2,3,2
2021-08-18 11:00:00,25.37,26.37,24.74,22.6,22.3,533,0.47,0.34,85.12,88.91,80.57,0,0,2,3,1
2021-08-18 10:00:00,23.31,24.66,22.37,22.7,22.3,271,0.08,0,97.06,99.99,90.13,0,0,0,1,0
2021-08-18 09:00:00,21.75,22.16,21.38,21.6,21.3,106,0,0,99.98,99.98,99.98,0,55,0,0,0
2021-08-18 08:00:00,21.39,21.54,21.29,21.3,21.2,22,0,0,99.98,99.98,99.98,0,60,0,0,0
2021-08-18 07:00:00,21.2,21.29,21.14,21.1,21.1,0,0,0,99.98,99.98,99.98,0,60,0,0,0
2021-08-18 06:00:00,21.23,21.33,21.14,21.1,21.1,0,0,0,99.98,99.98,99.98,0,60,0,0,0
2021-08-18 05:00:00,21.26,21.32,21.21,21.2,21.2,0,0,0,99.98,99.98,99.98,0,60,0,0,0
2021-08-18 04:00:00,21.03,21.15,20.95,20.9,20.9,0,0,0,99.98,99.98,99.98,0,60,0,0,0
2021-08-18 03:00:00,20.93,21.01,20.84,20.8,20.8,0,0,0,99.98,99.99,99.98,0,60,0,0,0
2021-08-18 02:00:00,20.87,21.22,20.68,20.8,20.6,0,0,0,99.99,99.99,99.99,0,20,0,0,0
2021-08-18 01:00:00,21.34,21.42,21.27,21.2,21.2,0,0,0,99.99,99.99,99.99,0,0,0,0,0
2021-08-18 00:00:00,21.34,21.41,21.26,21.3,21.2,0,0,0,99.99,100,99.99,0,0,0,0,0
2021-08-17 23:00:00,21.52,21.72,21.27,21.3,21.2,0,0.01,0,99.36,100,98.7,0,0,0,0,0
2021-08-17 22:00:00,21.85,22.07,21.67,21.4,21.4,0,0.04,0.03,97.94,98.76,97.04,0,0,0,0,0
2021-08-17 21:00:00,22,22.1,21.92,21.4,21.4,0,0.07,0.06,96.87,97.37,95.98,0,0,0,1,0
2021-08-17 20:00:00,22.24,22.42,22.09,21.2,21.2,6,0.14,0.11,94.58,95.86,93.32,0,0,1,1,1
2021-08-17 19:00:00,22.47,22.55,22.41,21,20.9,47,0.2,0.18,92.12,93.02,91.28,0,0,1,1,1
2021-08-17 18:00:00,22.5,22.65,22.4,20.9,20.8,103,0.23,0.22,91.18,91.83,90.81,0,0,1,1,1
2021-08-17 17:00:00,22.21,22.36,22.04,20.7,20.6,111,0.21,0.19,91.88,92.52,91.38,0,0,1,1,1
2021-08-17 16:00:00,22.18,22.48,21.76,20.6,20.5,191,0.22,0.18,91.4,92.73,90.09,0,0,1,1,1
2021-08-17 15:00:00,21.97,22.2,21.63,20.3,20.2,146,0.24,0.18,90.62,93.03,88.48,0,0,1,1,1
2021-08-17 14:00:00,22.43,22.84,22.09,19.6,19.3,176,0.42,0.32,84.23,87.94,80.52,0,0,2,2,1
2021-08-17 13:00:00,23.09,24.17,21.83,19.3,18.8,564,0.57,0.44,79.61,83,75.71,0,0,3,3,2
2021-08-17 12:00:00,20.94,21.4,20.77,18.3,18,213,0.36,0.33,85.24,86.31,83.97,0,0,2,2,2
2021-08-17 11:00:00,20.19,20.84,19.25,17.3,16.4,255,0.38,0.36,83.69,84.7,82.89,0,0,2,2,2
2021-08-17 10:00:00,18.89,19.2,18.54,15.9,15.5,146,0.36,0.34,83.27,84.14,82.64,0,0,2,2,2
2021-08-17 09:00:00,18.13,18.47,17.84,15.1,14.7,92,0.35,0.33,82.9,83.55,82.1,0,0,2,2,2
2021-08-17 08:00:00,17.74,17.94,17.5,14.5,14.3,50,0.36,0.35,81.98,82.79,81.19,0,0,2,2,2
2021-08-17 07:00:00,16.79,17.51,16.42,14.5,14.3,4,0.25,0.2,86.7,88.86,81.93,0,0,1,2,1
2021-08-17 06:00:00,16.51,16.68,16.34,14.2,14.1,0,0.24,0.21,86.54,88.69,84.84,0,0,1,2,1
2021-08-17 05:00:00,15.95,16.39,15.82,14.3,14.2,0,0.16,0.14,90.72,92.08,87.07,0,0,1,1,1
2021-08-17 04:00:00,15.09,15.89,14.19,14.4,14.1,0,0.06,0,96.1,99.52,92.08,0,0,0,1,0
2021-08-17 03:00:00,13.44,13.92,13.21,13.1,13,0,0.01,0,98.57,99.42,97.24,0,0,0,0,0
2021-08-17 02:00:00,13.89,14.73,13.34,12.9,12.9,0,0.08,0.03,94.42,98,89.59,0,0,0,1,0
2021-08-17 01:00:00,13.96,14.77,13.56,13.2,12.9,0,0.06,0.02,95.59,98.63,88.93,0,0,0,1,0
2021-08-17 00:00:00,15.07,15.43,14.64,13.4,13.3,0,0.16,0.12,90.05,92.71,87.73,0,0,1,1,1
2021-08-16 23:00:00,15.9,16.92,15.24,13.6,13.4,0,0.23,0.17,86.72,90,81.11,0,0,1,2,1
2021-08-16 22:00:00,18.34,19.44,17.1,13.6,13.4,0,0.53,0.37,74.4,80.66,69.6,0,0,3,4,2
2021-08-16 21:00:00,20.04,20.82,19.57,13.3,12.8,0,0.8,0.7,65.55,69.32,61.21,0,0,4,5,4
2021-08-16 20:00:00,22.16,23.33,21.01,12.9,12.4,34,1.16,0.97,56.18,60.67,50.47,0,0,6,7,5
2021-08-16 19:00:00,24.71,25.57,23.72,12,11.5,90,1.69,1.44,45.48,50.7,42.75,0,0,8,8,7
2021-08-16 18:00:00,25.38,25.75,25.21,11.6,10.8,242,1.85,1.77,42.59,44.74,40.2,0,0,8,9,8
2021-08-16 17:00:00,25.52,25.66,25.26,11,10,140,1.94,1.84,40.41,43.68,37.48,0,0,9,9,8
2021-08-16 16:00:00,25.61,26.03,25.2,11.2,10.2,203,1.94,1.83,40.77,43.1,38.02,0,0,9,9,8
2021-08-16 15:00:00,25.67,26.01,25.15,10.8,9.8,909,1.98,1.85,39.72,43.68,37.05,0,0,9,9,8
2021-08-16 14:00:00,25.82,26.39,25.36,11.4,10.4,943,1.96,1.82,40.7,43.95,37.94,0,0,9,9,8
2021-08-16 13:00:00,25.2,25.83,24.51,10.7,8.7,959,1.9,1.75,40.35,43.83,35.96,0,0,8,9,8
2021-08-16 12:00:00,24.43,25.08,24.04,10.8,9.9,962,1.75,1.64,42.73,46.04,40.03,0,0,8,8,7
2021-08-16 11:00:00,23.9,24.46,23.09,11.8,10,878,1.56,1.26,47.07,55.21,41.25,0,0,7,8,6
2021-08-16 10:00:00,22.06,23.82,20.32,14.3,13.6,721,1.01,0.78,61.81,67.74,56.32,0,0,5,6,4
2021-08-16 09:00:00,18.4,20.17,15.93,14.1,13.4,509,0.5,0.26,76.51,85.86,69.79,0,0,3,4,1
2021-08-16 08:00:00,14.25,15.68,11.53,12.5,11.3,273,0.16,0.01,90.11,99.07,83.99,0,30,1,2,0
2021-08-16 07:00:00,9.89,10.9,9.29,9.5,9.1,59,0.01,0.01,98,99.07,96.76,0,0,0,0,0
2021-08-16 06:00:00,8.81,9.34,8.23,8.7,8,0,0,0,99.65,100,98.7,0,0,0,0,0
2021-08-16 05:00:00,9.51,10.18,9.2,9.3,9.1,0,0,0,99.09,100,96.63,0,0,0,0,0
2021-08-16 04:00:00,10.57,10.94,10.23,9.8,9.5,0,0.05,0.03,95.66,97.61,93.86,0,0,0,0,0
2021-08-16 03:00:00,11.73,12.73,10.57,10.1,9.7,0,0.13,0.07,90.23,94.49,85.12,0,0,1,1,0
2021-08-16 02:00:00,11.81,12.57,10.5,10.4,10.1,0,0.11,0,91.43,99.68,86.64,0,0,1,1,0
2021-08-16 01:00:00,10.89,12.47,10.31,10.3,9.9,0,0.04,0,96.66,100,90.09,0,0,0,1,0
2021-08-16 00:00:00,13.39,13.99,12.88,10.9,10.7,0,0.21,0.17,85.51,88.16,82.82,0,0,1,2,1
2021-08-15 23:00:00,13.34,14.78,12,11.3,10.9,0,0.17,0.05,88.54,96.38,78.69,0,0,1,2,0
2021-08-15 22:00:00,15.21,16.81,13.96,11.3,10.2,0,0.37,0.2,78.14,87.05,65.35,0,0,2,4,1
2021-08-15 21:00:00,16.03,18.38,15.11,11.6,10.6,0,0.44,0.34,75.84,80.48,60.6,0,0,3,4,2
2021-08-15 20:00:00,20.37,22.41,18.52,10,8.5,19,1.15,0.9,52.04,58.6,41.19,0,0,6,8,5
2021-08-15 19:00:00,23.34,23.76,22.58,8.5,7.8,76,1.74,1.63,39.09,41.8,36.88,0,0,8,9,8
2021-08-15 18:00:00,23.93,24.16,23.69,9.1,8.2,329,1.79,1.74,39.33,41.6,36.96,0,0,8,9,8
2021-08-15 17:00:00,23.52,23.8,23.31,9,8.3,109,1.73,1.68,39.97,41.95,38.31,0,0,8,8,8
2021-08-15 16:00:00,23.8,24.54,23.52,8.8,8.1,198,1.8,1.71,38.75,41.86,36.56,0,0,8,9,8
2021-08-15 15:00:00,24.17,24.62,23.55,8.1,6.1,1009,1.91,1.71,36.23,42.41,31.91,0,0,9,10,8
2021-08-15 14:00:00,24.44,25.3,23.76,8.1,6.6,1086,1.97,1.71,35.49,41.83,32.5,0,0,9,10,8
2021-08-15 13:00:00,23.78,24.33,23.32,8.6,7.5,1084,1.81,1.62,38.36,44.04,36.13,0,0,9,9,8
2021-08-15 12:00:00,23.27,23.84,22.46,7.7,6.1,1022,1.78,1.52,37.29,44.05,33.69,0,0,9,9,7
2021-08-15 11:00:00,22.02,22.97,21.18,10.6,6.3,884,1.35,1.09,49.05,57.89,35.67,0,0,7,9,5
2021-08-15 10:00:00,19.8,20.8,18.31,12.1,11.5,709,0.88,0.64,61.6,69.53,56.76,0,0,5,5,3
2021-08-15 09:00:00,16.46,17.85,14.97,12.5,12,499,0.4,0.21,78.3,87.49,69.97,0,55,2,3,1
2021-08-15 08:00:00,13,14.71,11.15,12.2,11.1,256,0.06,0,95.68,100,88.69,0,60,0,1,0
2021-08-15 07:00:00,9.76,10.86,9.31,9.7,9.3,52,0,0,99.99,100,99.99,0,60,0,0,0
2021-08-15 06:00:00,9.52,9.9,9.27,9.4,9.2,0,0,0,99.79,100,98.88,0,60,0,0,0
2021-08-15 05:00:00,10.52,10.78,10.14,10.3,9.9,0,0,0,99.14,99.99,98.48,0,20,0,0,0
2021-08-15 04:00:00,10.51,11.05,9.83,10.1,9.4,0,0.02,0,98.03,99.9,96.56,0,0,0,0,0
2021-08-15 03:00:00,10.21,10.67,9.79,9.8,9.5,0,0.02,0,98.03,99.94,96.37,0,0,0,0,0
2021-08-15 02:00:00,11.41,12.67,10.74,10.7,10.1,0,0.04,0.02,96.13,98.12,92.88,0,0,0,1,0
2021-08-15 01:00:00,13.95,15.13,12.91,11.1,10.6,0,0.26,0.13,83.61,91.27,74.68,0,0,2,3,1
2021-08-15 00:00:00,15.42,16.63,14.42,10.8,10.3,0,0.44,0.28,74.64,82.61,66.32,0,0,3,4,2
2021-08-14 23:00:00,15.47,16.05,15.13,11.6,11.3,0,0.37,0.34,78.33,80.57,76.35,0,0,2,2,2
2021-08-14 22:00:00,16.11,17.1,15.46,11.6,11.3,0,0.45,0.38,75.21,78.58,69.89,0,0,3,3,2
2021-08-14 21:00:00,18.38,19.84,17.23,10.7,10,0,0.81,0.63,61.57,67.78,53.19,0,0,4,6,4
2021-08-14 20:00:00,20.74,21.67,19.79,9.8,9.5,23,1.22,1.03,49.93,55.1,46.67,0,0,6,7,5
2021-08-14 19:00:00,22.3,22.73,21.75,9.7,8.9,65,1.47,1.4,45.08,47.17,41.83,0,0,7,8,7
2021-08-14 18:00:00,23.04,23.22,22.75,9.5,9,315,1.61,1.57,42.43,43.69,41.34,0,0,8,8,7
2021-08-14 17:00:00,22.99,23.27,22.82,10.2,9.7,85,1.54,1.5,44.72,46.17,43.31,0,0,7,8,7
2021-08-14 16:00:00,23.21,23.68,22.9,10.7,9.7,190,1.54,1.46,45.5,48.38,42.84,0,0,7,8,7
2021-08-14 15:00:00,23.6,24.06,23.05,11.5,10.8,988,1.54,1.44,46.79,49.28,44.28,0,0,7,8,7
2021-08-14 14:00:00,23.79,24.3,22.69,12.9,11.9,1139,1.44,1.33,50.77,54.84,48.34,0,0,7,7,6
2021-08-14 13:00:00,23.5,24.22,22.86,13.8,12.2,802,1.3,1.04,54.78,62.52,48.57,0,0,6,7,5
2021-08-14 12:00:00,23.86,24.41,22.91,15.2,14.5,998,1.21,1.07,58.91,61.76,56.75,0,0,5,6,5
2021-08-14 11:00:00,24.13,24.75,23.32,16.1,14.5,916,1.16,0.98,61.08,65.7,55.83,0,0,5,6,4
2021-08-14 10:00:00,22.08,23.22,20.78,15.8,15.3,726,0.85,0.7,67.94,71.18,61.4,0,0,4,5,3
2021-08-14 09:00:00,19.5,20.46,18.5,14.7,14.5,520,0.57,0.47,74.5,78.02,70.39,0,0,3,3,2
2021-08-14 08:00:00,16.91,18.31,16.23,13.7,13.3,179,0.34,0.3,81.87,83.77,77.39,0,0,2,3,2
2021-08-14 07:00:00,16.87,17.36,16.48,13.2,13,5,0.38,0.32,79.78,82.55,75.85,0,0,2,3,2
2021-08-14 06:00:00,18.03,18.9,17.48,13.4,13,0,0.51,0.44,75.01,78.49,70.37,0,0,3,3,2
2021-08-14 05:00:00,19.77,20.37,19.01,13.6,13.3,0,0.73,0.63,68.05,71.26,65.36,0,0,4,4,3
2021-08-14 04:00:00,20.85,21.46,20.39,14.7,14,0,0.77,0.69,68.22,72.15,64.75,0,0,4,4,3
