timestamp,air_temperature_01209E52_avg,air_temperature_01209E52_max,air_temperature_01209E52_min,dew_point_01209E52_avg,dew_point_01209E52_min,vpd_01209E52_avg,vpd_01209E52_min,relative_humidity_01209E52_avg,relative_humidity_01209E52_max,relative_humidity_01209E52_min,precipitation_01209E52_sum,deltaT_01209E52_avg,deltaT_01209E52_max,deltaT_01209E52_min
2021-09-14 10:00:00,14.95,15.74,14.01,10.7,10.4,0.39,0.31,76.34,80.51,72.66,0,2,3,2
2021-09-14 09:00:00,13.4,14.03,12.55,10.6,10.4,0.24,0.17,83.62,88.2,80.05,0,2,2,1
2021-09-14 08:00:00,10.74,12.4,9.27,10.2,9.2,0.03,0,96.98,100,90.43,0,0,1,0
2021-09-14 07:00:00,8.55,9.3,8.19,8.4,8.1,0,0,99.99,100,99.99,0,0,0,0
2021-09-14 06:00:00,8.75,9.09,8.33,8.6,8.3,0,0,99.82,100,99.23,0,0,0,0
2021-09-14 05:00:00,9.99,10.61,9.43,9.7,9.1,0.01,0,98.78,100,97.58,0,0,0,0
2021-09-14 04:00:00,10.92,11.63,10.4,10.5,10.1,0.02,0,97.62,99.61,94.78,0,0,0,0
2021-09-14 03:00:00,12.46,12.71,12.06,11.2,10.7,0.09,0.07,92.81,94.71,91.34,0,1,1,0
2021-09-14 02:00:00,12.34,12.49,12.17,11.2,10.9,0.08,0.06,93.46,95.31,92.34,0,0,1,0
2021-09-14 01:00:00,11.97,12.31,11.32,10.7,10.5,0.1,0.06,92.33,95.06,89.39,0,1,1,0
2021-09-14 00:00:00,11.43,12.07,11.02,10.1,10,0.1,0.07,92.18,94.28,87.75,0,1,1,0
2021-09-13 23:00:00,13.07,14.49,12.15,10.1,9.8,0.26,0.17,82.55,87.71,74.05,0,2,3,1
2021-09-13 22:00:00,14.81,15.23,14.65,9.7,9.7,0.46,0.44,72.12,73.18,69.71,0,3,3,3
2021-09-13 21:00:00,16.15,16.77,15.4,9.3,8.9,0.65,0.54,64.17,68.88,60.15,0,4,4,3
2021-09-13 20:00:00,17.47,18.18,16.9,9.2,9,0.81,0.76,58.88,60.09,57.04,0,5,5,4
2021-09-13 19:00:00,19.15,19.88,18.3,9,8.4,1.06,0.92,52.03,56.13,47.86,0,6,6,5
2021-09-13 18:00:00,20.58,21.22,20.1,9.2,8.7,1.24,1.19,48.32,49.8,46.23,0,6,7,6
2021-09-13 17:00:00,20.73,21.57,19.96,9.5,9,1.25,1.14,48.71,50.97,45.17,0,6,7,6
2021-09-13 16:00:00,21.42,22.12,20.3,9.6,9.1,1.34,1.16,47.31,51.82,44.93,0,7,7,6
2021-09-13 15:00:00,20.98,21.53,19.84,10.1,9.5,1.23,1.05,50.2,54.39,46.39,0,6,7,5
2021-09-13 14:00:00,20.72,21.65,19.77,10.5,10,1.16,1.04,52.4,55.31,48.34,0,6,7,5
2021-09-13 13:00:00,20.25,20.69,19.46,10.6,10,1.08,0.95,54.05,57.84,51.69,0,6,6,5
2021-09-13 12:00:00,19.51,20.18,18.7,10.9,10.1,0.95,0.86,57.69,60.84,53.18,0,5,6,5
2021-09-13 11:00:00,18.3,19.08,17.18,11.8,11.2,0.7,0.56,66.45,71.11,61.42,0,4,4,3
2021-09-13 10:00:00,16.66,17.73,15.75,12.3,11.7,0.45,0.32,76.07,81.89,69.42,0,3,3,2
2021-09-13 09:00:00,14.71,15.75,13.65,12.4,12,0.21,0.15,86.67,90.21,82.33,0,1,2,1
2021-09-13 08:00:00,12.69,13.47,12.04,11.5,11.3,0.1,0.06,92.8,95.31,90.07,0,1,1,0
2021-09-13 07:00:00,12.42,12.99,11.77,11.4,11.1,0.08,0.04,93.9,96.77,92.32,0,0,1,0
2021-09-13 06:00:00,12.84,13.02,12.42,11.3,11,0.13,0.1,90.87,93.04,88.38,0,1,1,1
2021-09-13 05:00:00,12.1,12.73,11.36,11.6,11.1,0.03,0,97.14,100,92.57,0,0,1,0
2021-09-13 04:00:00,13.45,14.44,12.81,12.4,12.1,0.08,0.03,94.09,97.45,89.9,0,0,1,0
2021-09-13 03:00:00,14.17,14.45,13.9,12.9,12.7,0.11,0.06,92.39,96.14,90.49,0,1,1,0
2021-09-13 02:00:00,14.68,15.46,14.16,13.5,13.1,0.11,0.06,92.96,95.74,87.5,0,1,1,0
2021-09-13 01:00:00,15.76,16.01,15.54,12.9,12.2,0.28,0.22,83.59,87.35,78.72,0,2,2,1
2021-09-13 00:00:00,15.35,15.91,14.92,13.1,12.9,0.22,0.17,87,89.53,83.21,0,1,2,1
2021-09-12 23:00:00,15.2,15.61,14.93,12.7,12.5,0.24,0.19,85.75,88.66,82.33,0,1,2,1
2021-09-12 22:00:00,15.83,16.47,15.5,13.1,12.3,0.27,0.22,84.16,87.1,79.88,0,2,2,1
2021-09-12 21:00:00,17.38,18.26,16.32,12.1,11.1,0.56,0.31,71.84,83.05,63.88,0,3,4,2
2021-09-12 20:00:00,17.76,18.42,17.41,11.4,11.1,0.67,0.6,66.67,69.37,62.63,0,4,4,3
2021-09-12 19:00:00,20.29,21.83,18.38,10.8,10.5,1.08,0.79,54.71,62.53,50.69,0,5,6,4
2021-09-12 18:00:00,21.53,21.91,21.02,10.7,10.5,1.27,1.21,50.38,51.3,48.41,0,6,7,6
2021-09-12 17:00:00,21.52,21.86,21.08,10.7,10.2,1.26,1.2,50.37,52.21,47.97,0,6,7,6
2021-09-12 16:00:00,21.58,22.17,21.12,10.8,10.4,1.26,1.2,50.75,52.29,48.41,0,6,7,6
2021-09-12 15:00:00,21.86,22.31,21.4,11.1,10.5,1.28,1.21,50.67,53.65,48.54,0,6,7,6
2021-09-12 14:00:00,21.03,21.97,19.84,11.5,10.3,1.12,0.9,54.97,61.37,48.57,0,6,7,5
2021-09-12 13:00:00,20.67,21.22,19.94,11.6,11.4,1.05,0.95,56.56,59.34,54.95,0,5,5,5
2021-09-12 12:00:00,20.1,21.4,19.17,13.7,12.1,0.76,0.57,67.42,74.64,57.36,0,4,5,3
2021-09-12 11:00:00,18.63,19.17,18.21,14.5,14.1,0.48,0.44,77.21,79.33,74.76,0,3,3,2
2021-09-12 10:00:00,18.22,18.78,17.82,14.7,14.4,0.4,0.35,80.57,83.05,77.49,0,2,3,2
2021-09-12 09:00:00,17.72,18.13,17.42,15.1,14.5,0.3,0.21,84.98,89.73,81.61,0,2,2,1
2021-09-12 08:00:00,18.11,18.22,17.86,17.1,16.6,0.11,0.11,94.19,94.7,92.68,0,1,1,1
2021-09-12 07:00:00,17.97,18.2,17.83,17,16.9,0.11,0.09,94.32,95.44,92.78,0,1,1,0
2021-09-12 06:00:00,18.37,18.61,18.16,16.9,16.9,0.16,0.14,91.91,93.28,90.55,0,1,1,1
2021-09-12 05:00:00,18.04,18.12,17.95,17,16.9,0.12,0.1,93.86,94.71,93.4,0,1,1,1
2021-09-12 04:00:00,18.21,18.37,18.01,16.9,16.8,0.14,0.11,92.74,94.48,91.23,0,1,1,1
2021-09-12 03:00:00,20.05,21.93,18.36,15.6,14.2,0.56,0.18,76.57,91.44,61.54,0,3,5,1
2021-09-12 02:00:00,21.13,22.04,20.06,14,13.8,0.89,0.68,64.41,70.99,60.34,0,4,5,3
2021-09-12 01:00:00,19.88,20.08,19.75,14.9,14.7,0.61,0.56,73.56,75.34,71.71,0,3,3,3
2021-09-12 00:00:00,20.18,20.41,19.91,14.7,14.4,0.67,0.59,71.16,74.32,69.28,0,3,4,3
2021-09-11 23:00:00,20.34,20.45,20.2,13.9,13.8,0.78,0.74,67.05,68.55,66.06,0,4,4,4
2021-09-11 22:00:00,20.73,20.95,20.43,13.8,13.8,0.85,0.8,64.9,66.3,63.73,0,4,4,4
2021-09-11 21:00:00,20.99,21.4,20.7,13.6,13.5,0.91,0.86,63.05,64.51,61.63,0,4,5,4
2021-09-11 20:00:00,21.6,22.16,21.28,13.9,13.8,0.97,0.91,62.12,63.97,60.42,0,5,5,4
2021-09-11 19:00:00,22.68,22.83,22.25,14.2,14.1,1.12,1.06,59.1,60.31,58.61,0,5,5,5
2021-09-11 18:00:00,23.24,24.01,22.81,14,13.8,1.24,1.13,56.33,59.14,53.74,0,6,6,5
2021-09-11 17:00:00,24.12,24.75,23.56,14.1,13.9,1.37,1.24,53.94,57.07,52.02,0,6,6,6
2021-09-11 16:00:00,23.65,24.4,22.43,14.8,14.5,1.21,1.01,58.18,62.76,54.1,0,5,6,5
2021-09-11 15:00:00,23.2,23.81,22.51,14.8,14.4,1.14,1.01,59.45,62.9,55.96,0,5,6,5
2021-09-11 14:00:00,21.72,22.36,20.67,13.8,12.7,1,0.94,61.26,63.17,59.12,0,5,5,5
2021-09-11 13:00:00,19.64,20.06,19.39,11.7,10.9,0.9,0.82,60.44,63.78,56.96,0,5,5,4
2021-09-11 12:00:00,20.18,20.63,19.82,11.1,10.8,1.03,0.97,56.15,57.77,54.33,0,5,5,5
2021-09-11 11:00:00,19.41,20.03,18.7,12.2,11.2,0.81,0.64,63.7,69.99,58.82,0,4,5,3
2021-09-11 10:00:00,17.52,18.65,16.66,13,12.6,0.49,0.39,75.24,79.39,68.84,0,3,4,2
2021-09-11 09:00:00,14.64,16.3,13.03,12.3,11.7,0.22,0.12,86.63,91.99,81.69,0,1,2,1
2021-09-11 08:00:00,10.96,12.65,9.52,10.6,9.5,0.02,0,97.93,100,92.8,0,0,1,0
2021-09-11 07:00:00,9.34,9.65,9.07,9.2,9,0,0,99.95,100,99.56,0,0,0,0
2021-09-11 06:00:00,9.91,10.38,9.5,9.7,9.4,0,0,98.94,100,96.64,0,0,0,0
2021-09-11 05:00:00,12.02,12.47,10.66,10.5,9.8,0.12,0.06,91.06,94.85,89.28,0,1,1,0
2021-09-11 04:00:00,11.48,12.11,10.95,10.2,10,0.09,0.06,92.49,95.12,88.57,0,1,1,0
2021-09-11 03:00:00,12.73,13.17,12.17,10.7,10.5,0.17,0.14,87.97,89.67,85.37,0,1,1,1
2021-09-11 02:00:00,13.64,14.46,13.21,11.1,10.6,0.22,0.18,85.12,88.08,79.42,0,1,2,1
2021-09-11 01:00:00,14.44,14.6,14.23,10.5,10.3,0.35,0.32,77.9,80.24,75.82,0,2,2,2
2021-09-11 00:00:00,14.99,15.87,14.12,9.8,8.9,0.47,0.32,71.92,79.83,63.68,0,3,4,2
2021-09-10 23:00:00,15.55,15.93,15.09,9,8.7,0.6,0.53,65.56,69.05,62.62,0,4,4,3
2021-09-10 22:00:00,15.38,16.06,15.05,9.1,8.7,0.58,0.53,66.59,68.97,64.08,0,3,4,3
2021-09-10 21:00:00,16.35,16.77,15.92,8.8,8.4,0.71,0.62,61.35,65.19,58.11,0,4,5,4
2021-09-10 20:00:00,16.82,17.35,16.25,8.1,7.5,0.82,0.73,56.84,60.45,52.56,0,5,5,4
2021-09-10 19:00:00,18.34,19.23,17.46,8.4,7.5,0.99,0.86,52.72,56.73,48.79,0,5,6,5
2021-09-10 18:00:00,18.69,19.56,18.26,8.2,7.8,1.05,0.96,50.79,54.11,47.58,0,6,6,5
2021-09-10 17:00:00,20.2,20.9,19.5,8,7.5,1.28,1.22,45.57,47.77,43.67,0,7,7,6
2021-09-10 16:00:00,20.67,21.27,19.87,8.1,7.7,1.34,1.22,44.59,47.31,42.83,0,7,7,6
2021-09-10 15:00:00,20.1,20.41,19.75,8,7.5,1.26,1.21,45.96,47.91,43.72,0,7,7,6
2021-09-10 14:00:00,19.11,19.65,18.53,8.4,7.7,1.09,0.97,50.21,55.12,47.69,0,6,6,5
2021-09-10 13:00:00,17.94,18.95,17,9,8.5,0.89,0.77,56.31,59.84,53.32,0,5,5,4
2021-09-10 12:00:00,16.57,17.1,15.89,9.6,9.1,0.67,0.6,63.92,67.54,61.02,0,4,4,3
2021-09-10 11:00:00,15.68,16.14,15.23,9.4,8.6,0.58,0.51,66.73,71,63.1,0,3,4,3
2021-09-10 10:00:00,14.78,15.47,13.45,9.6,9,0.47,0.33,71.4,78.36,65.59,0,3,4,2
2021-09-10 09:00:00,12.64,13.24,12.39,10.7,10.1,0.16,0.14,88.51,90.03,83.16,0,1,2,1
2021-09-10 08:00:00,12.19,13.04,11.19,10.7,10.6,0.12,0.03,91.41,97.59,85.83,0,1,1,0
2021-09-10 07:00:00,11.48,11.77,11.11,11.1,10.8,0.02,0.02,97.79,98.24,97.05,0,0,0,0
2021-09-10 06:00:00,12.34,13.45,11.62,11.5,11.2,0.06,0.02,95,98.03,88.18,0,0,1,0
2021-09-10 05:00:00,13.53,13.66,13.42,12,11.5,0.13,0.11,90.86,92.29,87.87,0,1,1,1
2021-09-10 04:00:00,13.25,13.58,12.8,12,11.9,0.1,0.07,92.7,94.59,91.36,0,1,1,0
2021-09-10 03:00:00,12.56,12.85,12.43,11.7,11.6,0.06,0.05,95.12,95.88,94.46,0,0,0,0
2021-09-10 02:00:00,12.88,13.62,12.44,11.7,11.5,0.1,0.07,92.79,94.6,89.35,0,1,1,0
2021-09-10 01:00:00,14.26,14.48,13.77,11.9,11.8,0.22,0.17,86.08,89,84.71,0,1,2,1
2021-09-10 00:00:00,14.65,15.01,14.25,12.3,11.9,0.22,0.2,86.02,87.55,83.89,0,1,2,1
2021-09-09 23:00:00,14.85,15.55,14.59,12.5,11.9,0.23,0.19,86.2,88.45,79.3,0,1,2,1
2021-09-09 22:00:00,15.9,16.33,15.44,12.2,11.9,0.37,0.35,79.11,79.87,78.03,0,2,2,2
2021-09-09 21:00:00,16.51,16.85,16.13,13,12.5,0.36,0.33,80.51,82.08,78.13,0,2,2,2
2021-09-09 20:00:00,17.42,17.75,17.03,13.9,13.1,0.38,0.35,80.13,82.25,77.94,0,2,2,2
2021-09-09 19:00:00,18.53,19.31,17.84,14.8,14.3,0.43,0.36,79.44,82.11,77.15,0,2,3,2
2021-09-09 18:00:00,19.1,19.41,18.81,15.5,15.2,0.43,0.4,80.14,81.84,78.56,0,2,2,2
2021-09-09 17:00:00,19.37,20.32,18.97,16.2,14.8,0.39,0.21,82.44,90.24,70.85,0,2,3,1
2021-09-09 16:00:00,21.58,22.69,20.62,14.9,14.4,0.86,0.72,66.19,70.34,61.78,0,4,5,4
2021-09-09 15:00:00,22.61,23.64,22.22,13.9,12.9,1.14,0.95,58.17,64.63,52.99,0,5,6,4
2021-09-09 14:00:00,20.95,21.93,19.03,15.1,14,0.75,0.48,69.64,77.92,61.27,0,4,5,3
2021-09-09 13:00:00,21.07,22.52,20.16,14.6,14.2,0.82,0.69,66.94,70.61,60.17,0,4,5,3
2021-09-09 12:00:00,20.58,21.17,20.06,14.4,13.8,0.76,0.69,68.26,70.66,65.32,0,4,4,3
2021-09-09 11:00:00,19.43,20.32,18.47,15.2,14.3,0.51,0.4,76.88,81.27,70.4,0,3,3,2
2021-09-09 10:00:00,17.31,18.36,15.89,15.2,14.6,0.23,0.07,88.01,95.78,82.46,0,1,2,0
2021-09-09 09:00:00,14.39,15.4,13.84,14.2,13.8,0,0,99.52,100,96.13,0,0,0,0
2021-09-09 08:00:00,13.14,13.96,12.25,13,12.2,0,0,99.98,99.99,99.98,0,0,0,0
2021-09-09 07:00:00,11.8,12.29,11.38,11.7,11.3,0,0,99.98,99.99,99.98,0,0,0,0
2021-09-09 06:00:00,12.78,13.66,11.93,12.7,11.9,0,0,99.99,99.99,99.99,0,0,0,0
2021-09-09 05:00:00,13.18,13.81,12.22,13.1,12.2,0,0,99.99,99.99,99.99,0,0,0,0
2021-09-09 04:00:00,13.83,14.26,13.52,13.7,13.5,0,0,99.99,100,99.99,0,0,0,0
2021-09-09 03:00:00,15.05,15.93,14.39,14.6,14.3,0.03,0,98.08,100,95.26,0,0,0,0
2021-09-09 02:00:00,15.74,15.83,15.67,15.5,15.5,0,0,99.22,99.66,98.69,0,0,0,0
2021-09-09 01:00:00,16.4,16.91,15.78,16.1,15.5,0.01,0.01,98.76,99.37,97.5,0,0,0,0
2021-09-09 00:00:00,16,17.03,14.68,15.9,14.6,0,0,99.93,100,99.31,0,0,0,0
2021-09-08 23:00:00,15.34,16.02,14.85,14.9,14.8,0.03,0,97.97,100,94.97,0,0,0,0
2021-09-08 22:00:00,18.2,20.14,16.2,16.3,15.3,0.22,0.09,89.37,94.75,83.04,0,1,2,0
2021-09-08 21:00:00,19.83,20.1,19.6,17.3,16.9,0.31,0.28,85.93,87.52,84.35,0,2,2,1
2021-09-08 20:00:00,20.98,21.86,20.3,17.5,17.2,0.47,0.34,80.85,85.32,75.26,0,2,3,2
2021-09-08 19:00:00,23.16,23.82,22.19,16.6,15.9,0.93,0.71,67.02,73.23,61.5,0,4,5,3
2021-09-08 18:00:00,24.01,24.33,23.85,15.9,15.8,1.16,1.14,61.02,61.89,59.78,0,5,5,5
2021-09-08 17:00:00,24.45,24.77,24.18,16.1,15.6,1.21,1.16,60.05,62.05,58.59,0,5,5,5
2021-09-08 16:00:00,23.95,24.49,22.95,16.5,16,1.08,0.88,63.42,69.01,60.93,0,5,5,4
2021-09-08 15:00:00,22.87,23.54,21.79,17,16.6,0.83,0.61,70.14,76.29,66.35,0,4,4,3
2021-09-08 14:00:00,21.01,21.56,20.67,17.7,17.5,0.44,0.38,81.84,84.17,78.49,0,2,3,2
2021-09-08 13:00:00,19.83,20.99,19.13,17.9,17.7,0.24,0.17,89.25,92.08,83.74,0,1,2,1
2021-09-08 12:00:00,18.42,19.12,17.86,17.4,17.1,0.11,0.07,94.54,96.35,92.03,0,1,1,0
2021-09-08 11:00:00,17.41,17.99,17.14,17.1,16.8,0.02,0.01,98.36,99.29,97.31,0,0,0,0
2021-09-08 10:00:00,17.14,17.33,16.86,16.7,16.6,0.03,0.01,97.7,98.97,96.96,0,0,0,0
2021-09-08 09:00:00,16.57,16.83,16.48,16.5,16.4,0,0,99.88,100,99.23,0,0,0,0
2021-09-08 08:00:00,16.53,16.63,16.44,16.4,16.4,0,0,99.99,99.99,99.99,0,0,0,0
2021-09-08 07:00:00,16.4,16.43,16.36,16.3,16.3,0,0,99.99,99.99,99.99,0,0,0,0
2021-09-08 06:00:00,16.57,16.74,16.43,16.5,16.4,0,0,99.99,99.99,99.99,0,0,0,0
2021-09-08 05:00:00,16.73,16.79,16.65,16.6,16.6,0,0,100,100,100,0,0,0,0
2021-09-08 04:00:00,16.34,16.58,16.18,16.2,16.1,0,0,99.99,100,99.99,0,0,0,0
2021-09-08 03:00:00,16.05,16.18,15.93,15.9,15.7,0,0,99.52,100,98.54,0,0,0,0
2021-09-08 02:00:00,16.47,17.51,15.88,15.4,15,0.11,0.02,93.96,98.4,85.6,0,1,2,0
2021-09-08 01:00:00,18.15,18.36,18.02,13.9,13.6,0.48,0.4,76.73,80.46,74.35,0,3,3,2
2021-09-08 00:00:00,17.75,17.97,17.47,13.5,13.4,0.47,0.43,76.55,78.06,74.95,0,3,3,2
2021-09-07 23:00:00,17.2,17.41,17.04,13.4,13.3,0.4,0.38,78.86,80.28,77.05,0,2,2,2
2021-09-07 22:00:00,17.22,17.49,16.76,13.1,13,0.44,0.37,77.25,80.28,75.97,0,2,3,2
2021-09-07 21:00:00,18.05,19.47,16.95,13.7,13.2,0.49,0.38,76.03,79.94,70.11,0,3,3,2
2021-09-07 20:00:00,20.34,21.24,19.65,13.9,13.7,0.78,0.68,66.84,70,63.18,0,4,4,3
2021-09-07 19:00:00,22.16,22.56,21.55,13,12.4,1.15,0.98,56.51,61.89,53.44,0,5,6,5
2021-09-07 18:00:00,22.81,23.58,22.18,12.1,11.1,1.35,1.22,51.26,54.33,46.95,0,6,7,6
2021-09-07 17:00:00,22.65,23.25,22.28,11.8,11.3,1.35,1.3,50.5,51.49,49.21,0,6,7,6
2021-09-07 16:00:00,22.55,23.55,21.66,11.9,11.3,1.33,1.23,51.17,53.68,48.66,0,6,7,6
2021-09-07 15:00:00,22.07,22.33,21.53,11.3,11,1.29,1.2,50.85,52.95,49.85,0,6,6,6
2021-09-07 14:00:00,21.18,22.17,19.94,12.1,11.5,1.08,0.84,56.68,63.91,51.65,0,5,6,4
2021-09-07 13:00:00,20.2,21.04,19.55,12.9,11.9,0.86,0.69,63.47,69.46,59.42,0,4,5,4
2021-09-07 12:00:00,19.01,20.1,18.19,12.6,10.9,0.72,0.61,66.65,70.88,59.65,0,4,5,3
2021-09-07 11:00:00,17.22,17.83,16.84,13.7,12.8,0.38,0.27,80.14,85.72,74.74,0,2,3,2
2021-09-07 10:00:00,16.23,16.85,15.51,14,13.7,0.23,0.17,87.03,90.29,82.18,0,1,2,1
2021-09-07 09:00:00,14.6,15.28,13.78,13.5,13.3,0.09,0.04,94,96.97,91.6,0,1,1,0
2021-09-07 08:00:00,12.71,13.59,12.09,12.5,12,0.01,0,99.23,100,97.27,0,0,0,0
2021-09-07 07:00:00,12.11,12.24,12,12,11.9,0,0,99.99,100,99.99,0,0,0,0
2021-09-07 06:00:00,12.63,12.96,12.26,12.4,12.2,0.01,0,98.92,100,97.85,0,0,0,0
2021-09-07 05:00:00,12.54,12.7,12.37,12.4,12.3,0,0,99.8,100,99.05,0,0,0,0
2021-09-07 04:00:00,13.01,13.26,12.69,12.7,12.5,0.01,0,98.44,100,97.48,0,0,0,0
2021-09-07 03:00:00,13.35,13.62,13.19,13,12.8,0.01,0,98.64,99.37,98.1,0,0,0,0
2021-09-07 02:00:00,13.68,14,13.39,13.3,13.2,0.02,0,97.93,99.42,96.51,0,0,0,0
2021-09-07 01:00:00,13.22,13.69,12.34,13.1,12.3,0,0,99.8,100,98.72,0,0,0,0
2021-09-07 00:00:00,13.71,14.37,12.9,13.4,12.8,0.01,0,98.77,100,96.81,0,0,0,0
2021-09-06 23:00:00,14.79,15.39,14,14,13.7,0.06,0.01,95.67,99.18,92.51,0,0,1,0
2021-09-06 22:00:00,15.38,16.6,14.72,14.6,14.2,0.07,0.03,95.51,98.01,85.84,0,0,1,0
2021-09-06 21:00:00,17,17.33,16.69,12.8,12.7,0.44,0.37,76.64,80.03,74.43,0,3,3,2
2021-09-06 20:00:00,17.84,18.81,17.25,12.5,12.2,0.58,0.5,71.18,74.54,67.71,0,3,4,3
2021-09-06 19:00:00,19.78,20.06,19.28,12.6,12.2,0.83,0.77,63.48,65.17,62.2,0,4,4,4
2021-09-06 18:00:00,20.43,21.1,19.87,12.7,12.1,0.91,0.85,61.5,64.16,58.52,0,5,5,4
2021-09-06 17:00:00,21,21.74,20.41,12.3,11.6,1.03,0.93,58.05,61.63,56.43,0,5,5,5
2021-09-06 16:00:00,20.54,21.33,19.83,12.6,11.6,0.94,0.84,60.67,64.06,58.1,0,5,5,4
2021-09-06 15:00:00,19.89,20.64,18.87,14,12.6,0.7,0.42,69.57,80.48,62.63,0,4,4,2
2021-09-06 14:00:00,17.89,19.03,16.87,14.5,12.9,0.37,0.31,81.2,84.67,76.27,0,2,3,2
2021-09-06 13:00:00,18.18,19.68,16.58,13.1,12.1,0.56,0.33,73.11,82.15,66.44,0,3,4,2
2021-09-06 12:00:00,19,19.31,18.69,13.8,13.6,0.6,0.56,72.39,74.26,70.79,0,3,3,3
2021-09-06 11:00:00,18.3,18.91,17.98,14,13.6,0.49,0.37,76.47,81.6,74.55,0,3,3,2
2021-09-06 10:00:00,17.45,17.92,16.7,15.1,14.6,0.25,0.15,86.96,92.21,81.23,0,1,2,1
2021-09-06 09:00:00,16.58,16.72,16.42,15.1,15,0.15,0.14,91.53,92.48,90.76,0,1,1,1
2021-09-06 08:00:00,14.83,16.36,13.28,14.3,13.2,0.04,0,97.16,100,91.53,0,0,1,0
2021-09-06 07:00:00,13.49,14.54,13.11,13.2,13,0.01,0,98.76,100,95.46,0,0,0,0
2021-09-06 06:00:00,14.49,14.71,14.17,13.8,13.6,0.05,0.03,96.4,98.06,95.05,0,0,0,0
2021-09-06 05:00:00,14.38,14.88,13.84,13.6,13.2,0.06,0.04,95.95,96.99,94.45,0,0,0,0
2021-09-06 04:00:00,14.14,14.83,13.61,13.4,13.1,0.06,0.03,95.71,97.79,92.92,0,0,1,0
2021-09-06 03:00:00,15.07,15.96,14.6,13.8,13.6,0.12,0.08,92.67,94.84,87.86,0,1,1,0
2021-09-06 02:00:00,14.45,15.05,14.18,13.7,13.6,0.06,0.05,95.82,96.82,93.23,0,0,1,0
2021-09-06 01:00:00,16.19,16.76,15.6,14.2,14.1,0.2,0.14,88.44,91.81,85.36,0,1,2,1
2021-09-06 00:00:00,15.95,16.54,15.21,14,13.7,0.2,0.12,88.82,93,85.58,0,1,2,1
2021-09-05 23:00:00,16.63,17.47,16.01,14.4,14.1,0.23,0.17,87.34,90.77,82.34,0,1,2,1
2021-09-05 22:00:00,18.38,19.58,16.99,14.6,14.4,0.44,0.24,79.25,87.55,72.11,0,2,3,1
2021-09-05 21:00:00,20.61,21.16,19.87,13.7,13.3,0.84,0.67,64.99,70.89,62.14,0,4,5,3
2021-09-05 20:00:00,20.88,21.73,19.89,13.8,13.5,0.87,0.68,64.37,70.57,60.31,0,4,5,3
2021-09-05 19:00:00,23.26,23.92,22.35,13.1,12.8,1.32,1.16,53.31,56.84,50.85,0,6,7,5
2021-09-05 18:00:00,24.39,24.66,24.06,13.3,12.2,1.51,1.35,50.17,56.11,46.42,0,7,7,6
2021-09-05 17:00:00,23.93,24.51,23.22,17,16.1,1.02,0.89,65.44,68.5,62.19,0,4,5,4
2021-09-05 16:00:00,23.45,24.1,23.04,17.7,17.3,0.85,0.76,70.39,73.38,66.66,0,4,4,3
2021-09-05 15:00:00,21.57,22.61,20.27,18.3,17.8,0.45,0.32,82.2,86.16,77.2,0,2,3,2
2021-09-05 14:00:00,19.19,19.97,18.81,17.6,17.4,0.19,0.16,91.12,92.24,88.57,0,1,1,1
2021-09-05 13:00:00,18.59,19.07,18.13,17.6,17.3,0.11,0.07,94.29,96.35,92.36,0,1,1,0
2021-09-05 12:00:00,20.25,20.67,19.5,16.6,16.1,0.46,0.25,80.27,88.95,75.49,0,2,3,1
2021-09-05 11:00:00,19.31,20.01,18.67,17.1,16.8,0.27,0.21,87.38,90.16,83.86,0,1,2,1
2021-09-05 10:00:00,18.03,18.73,17.39,16.1,16,0.21,0.15,89.26,92.37,86.14,0,1,2,1
2021-09-05 09:00:00,17,17.4,16.46,16.3,16.1,0.07,0,96.09,99.5,92.97,0,0,1,0
2021-09-05 08:00:00,15.92,16.32,15.62,15.8,15.6,0,0,99.83,100,99.48,0,0,0,0
2021-09-05 07:00:00,15.62,15.68,15.55,15.5,15.5,0,0,99.93,100,99.69,0,0,0,0
2021-09-05 06:00:00,15.58,15.77,15.41,15.4,15.4,0,0,99.75,100,98.97,0,0,0,0
2021-09-05 05:00:00,15.95,16.12,15.72,15.2,15.1,0.07,0.02,95.89,98.51,93.92,0,0,1,0
2021-09-05 04:00:00,16.53,16.96,16.14,14.8,14.6,0.18,0.13,89.86,92.76,86.16,0,1,1,1
2021-09-05 03:00:00,17.33,17.57,17,14.5,14.5,0.31,0.27,83.8,85.86,82.36,0,2,2,2
2021-09-05 02:00:00,17.29,17.5,17.16,14.4,14.4,0.31,0.3,83.93,84.41,82.96,0,2,2,2
2021-09-05 01:00:00,17.54,17.89,17.33,14.7,14.5,0.31,0.26,83.87,86.65,82.13,0,2,2,1
2021-09-05 00:00:00,18.28,18.53,18.05,13.9,13.7,0.49,0.41,76.12,79.93,73.93,0,3,3,2
2021-09-04 23:00:00,18.95,19.27,18.57,13.5,13.3,0.63,0.56,70.94,73.71,68.92,0,3,4,3
2021-09-04 22:00:00,19.49,19.87,19.24,13.1,13,0.74,0.69,67.05,68.89,65.23,0,4,4,4
2021-09-04 21:00:00,20.16,20.38,19.74,12.7,12.5,0.88,0.79,62.55,65.48,61,0,4,5,4
2021-09-04 20:00:00,20.53,20.66,20.43,11.2,10.8,1.07,1.01,55.35,58.33,53.35,0,5,6,5
